,time,OpenInterest_long,OpenInterest_short,liquidate_long,liquidate_short,open,high,low,close,TradingVolume_usd
149,2020-08-31,55240255.980000004,55240255.980000004,514180.134,124877.64899999999,11710.5,11775.0,11577.0,11661.0,3879.065006500556
150,2020-09-01,55169553.92,55169553.92,136009.28249999997,326240.98,11661.0,12066.0,11537.5,11927.5,6766.8300044015
151,2020-09-02,51193243.545,51193243.545,2885709.238,125045.73000000001,11927.5,11955.5,11171.0,11388.5,10966.52800610451
152,2020-09-03,45124627.334,45124627.334,9270765.1355,307530.396,11388.5,11465.0,9915.0,10145.5,20538.174997203907
153,2020-09-04,41422806.589,41422806.589,621915.617,1018310.8099999999,10146.0,10624.5,9883.0,10448.5,11677.069999204843
154,2020-09-05,33408819.305999998,33408819.305999998,1135766.0969999998,905995.4040000003,10448.5,10566.5,9834.0,10161.0,13832.45999430459
155,2020-09-06,32049155.385,32049155.385,20951.986499999995,239301.83700000003,10161.0,10348.5,10005.5,10255.5,4606.452000800752
156,2020-09-07,28831495.408,28831495.408,793439.6120000004,236483.486,10256.0,10414.5,9881.0,10378.0,7637.685000703502
157,2020-09-08,33217792.524,33217792.524,608443.5420000001,317476.53,10376.5,10440.5,9838.0,10122.0,10195.144998803495
158,2020-09-09,34022309.742,34022309.742,39416.6115,335168.94149999996,10125.0,10337.5,9986.0,10219.5,3977.5009988004344
159,2020-09-10,37422093.212,37422093.212,262672.63399999996,465192.9660000001,10217.5,10485.5,10217.5,10339.0,4840.743003800999
160,2020-09-11,37104088.242,37104088.242,111286.31799999998,225719.89700000003,10339.0,10393.0,10208.5,10387.0,2700.5909987001
161,2020-09-12,40880255.706,40880255.706,60982.54900000001,128015.368,10387.5,10481.0,10276.0,10431.5,2926.9240014001994
162,2020-09-13,41816763.84,41816763.84,459766.32000000007,154531.68000000005,10432.0,10572.5,10220.0,10320.0,3897.4109941005972
163,2020-09-14,47456903.184,47456903.184,105063.348,472454.54400000005,10322.0,10740.0,10250.0,10662.0,5838.747002601598
164,2020-09-15,50352021.434,50352021.434,422851.3335,940618.1380000003,10662.0,10919.5,10610.0,10778.5,6224.040993701959
165,2020-09-16,53334353.243999995,53334353.243999995,33574.449,2264135.1689999998,10778.5,11090.5,10665.0,10947.0,6493.321001701886
166,2020-09-17,54706529.664,54706529.664,167373.24799999996,178235.68,10946.5,11035.0,10743.0,10928.0,3974.5699962005324
167,2020-09-18,52486119.414000005,52486119.414000005,201931.749,1051798.365,10927.5,11031.5,10811.5,10917.0,2701.214000100112
168,2020-09-19,54235279.059999995,54235279.059999995,27367.512000000006,1176160.898,10917.0,11168.0,10884.0,11071.0,2738.9839954001854
169,2020-09-20,55250511.36,55250511.36,511500.00000000006,47729.087999999996,11071.0,11071.0,10756.0,10912.0,4044.431002800582
170,2020-09-21,46358772.384,46358772.384,2867414.4080000003,587344.2559999999,10912.0,10977.0,10283.5,10408.0,8719.856001501974
171,2020-09-22,48238679.79,48238679.79,72700.10999999999,369897.3179999999,10409.5,10572.0,10361.0,10521.0,5835.211001001007
172,2020-09-23,46623872.988,46623872.988,303796.29000000004,872898.7960000001,10521.0,10524.5,10140.0,10234.0,5400.830998601257
173,2020-09-24,58212409.61,58212409.61,48219.0825,1686070.235000001,10234.5,10787.5,10196.5,10722.5,6518.881002401106
174,2020-09-25,56565561.91199999,56565561.91199999,55620.904,405286.856,10722.0,10750.0,10560.0,10684.0,4146.250999901535
175,2020-09-26,58693369.965,58693369.965,8956.6275,157111.04549999998,10684.0,10830.0,10650.0,10726.5,2931.765002800727
176,2020-09-27,58736456.7,58736456.7,166601.13,193967.69999999995,10726.0,10795.5,10600.0,10770.0,2912.5129991005524
177,2020-09-28,58161103.36,58161103.36,82543.424,226168.76800000004,10770.5,10951.5,10635.0,10688.0,5147.822996102247
178,2020-09-29,62061398.927999996,62061398.927999996,169281.24999999997,315106.8900000001,10688.0,10855.0,10638.0,10834.0,4185.304004601154
179,2020-09-30,61840106.804000005,61840106.804000005,52084.319,236.69799999999998,10834.0,10841.0,10670.5,10759.0,3261.581998300535
180,2020-10-01,60170651.712,60170651.712,921257.6309999998,312165.009,10763.0,10909.5,10464.5,10611.0,7921.346002202603
181,2020-10-02,56090447.81200001,56090447.81200001,355890.2865000001,272657.96599999996,10611.5,10648.0,10392.0,10566.5,6748.77099970245
182,2020-10-03,57290377.164,57290377.164,3689.35,101731.19099999999,10566.5,10601.0,10502.0,10541.0,1787.6230008998773
183,2020-10-04,56622210.224,56622210.224,991.938,221980.79200000002,10541.0,10681.0,10521.0,10666.0,2534.9209989001274
184,2020-10-05,59466578.868,59466578.868,3535.512,145613.511,10665.5,10782.0,10618.0,10779.0,3160.781002400269
185,2020-10-06,58119587.99999999,58119587.99999999,327412.80000000005,14256.999999999998,10779.0,10782.0,10531.0,10600.0,5979.297002201075
186,2020-10-07,59603211.15799999,59603211.15799999,0.0,8727.673499999999,10600.5,10668.0,10554.0,10656.5,2586.677001300016
187,2020-10-08,65132311.524000004,65132311.524000004,320767.27200000006,1646696.9400000004,10656.0,10945.0,10532.0,10906.0,6513.215998901324
188,2020-10-09,68672284.324,68672284.324,15493.502000000002,1503996.896,10906.5,11092.0,10826.0,11051.0,5557.801002500638
189,2020-10-10,60053166.979,60053166.979,222916.3235,1814641.2830000005,11050.5,11490.0,11049.5,11303.5,9725.902002101633
190,2020-10-11,60600012.308,60600012.308,271781.7299999999,104185.83999999998,11303.5,11447.0,11286.0,11374.0,4322.360003800535
191,2020-10-12,59714480.58,59714480.58,791894.6400000001,1673978.82,11374.0,11729.0,11200.0,11545.0,8333.054995801302
192,2020-10-13,58439581.569,58439581.569,268750.6110000001,54111.168,11544.5,11560.0,11323.0,11425.5,6552.260999700676
193,2020-10-14,56164381.482999995,56164381.482999995,151877.4685,19628.4015,11426.0,11549.5,11295.0,11418.5,4845.988995500335
194,2020-10-15,58832802.720000006,58832802.720000006,169993.75950000001,283150.55999999994,11418.0,11612.0,11260.0,11491.5,5342.276000000556
195,2020-10-16,57072178.03,57072178.03,1043124.2784999999,82500.54649999998,11491.5,11533.5,11203.5,11318.5,5894.9359991004685
196,2020-10-17,57011432.32,57011432.32,57515.680000000015,13836.48,11318.0,11411.0,11260.5,11360.0,2602.2620004000682
197,2020-10-18,56092911.68,56092911.68,0.0,212015.90800000002,11360.5,11500.0,11352.0,11492.0,2648.1600013000207
198,2020-10-19,62154591.79,62154591.79,213084.13,2407446.985,11492.5,11815.5,11406.5,11735.0,5473.798996000684
199,2020-10-20,68703795.116,68703795.116,162236.162,800683.2460000002,11734.5,12058.5,11679.0,11902.0,10000.77099400178
200,2020-10-21,65409306.6,65409306.6,2475272.7799999993,11312073.139999991,11902.0,13239.5,11888.5,12820.0,24164.90198740401
201,2020-10-22,65666886.575,65666886.575,635117.7689999999,802046.24,12820.0,13195.5,12701.5,12986.5,13367.24299830148
202,2020-10-23,67590700.419,67590700.419,1182805.5105,89162.69249999999,12986.5,13032.0,12743.0,12931.5,7815.83499720105
203,2020-10-24,68673847.84,68673847.84,64346.334,261462.70150000005,12931.5,13162.0,12881.0,13110.5,7378.9049988004745
204,2020-10-25,65447383.128000006,65447383.128000006,862000.4835000001,465052.79699999996,13110.5,13360.0,12845.0,13024.5,9016.609990701054
205,2020-10-26,58886585.099999994,58886585.099999994,3121742.7,1130534.55,13025.0,13243.0,12769.0,13050.0,11942.004001401923
206,2020-10-27,66958051.836,66958051.836,284358.72399999993,6487243.633000001,13050.0,13777.0,13044.5,13637.0,13508.078012602722
207,2020-10-28,59734683.956,59734683.956,2613460.7094999985,1827344.7330000002,13637.0,13858.0,12892.0,13259.5,17806.607998102143
208,2020-10-29,72867343.125,72867343.125,322930.00000000006,1673680.9375000002,13259.5,13622.0,12975.0,13437.5,12273.215004801721
209,2020-10-30,71160852.592,71160852.592,1195816.8159999999,1015011.2854999999,13438.0,13655.0,13114.0,13544.5,15152.911005702415
210,2020-10-31,90806014.67999999,90806014.67999999,508693.62000000005,1329342.8100000003,13545.0,14120.0,13413.5,13782.0,16951.03000940253
211,2020-11-01,89916640.0,89916640.0,1249050.0,79282.50000000001,13779.5,13875.0,13611.0,13750.0,9521.84100070132
212,2020-11-02,80110769.009,80110769.009,3637156.3870000015,510529.89499999996,13750.5,13818.5,13207.0,13545.5,14457.701997602046
213,2020-11-03,91854741.208,91854741.208,332700.9280000001,877445.4520000002,13545.5,14058.5,13280.5,14012.0,15420.40600350257
214,2020-11-04,96948840.78,96948840.78,1058972.85,1408732.7400000002,14012.5,14249.0,13531.0,14130.0,17386.41400540275
215,2020-11-05,94306305.588,94306305.588,2420687.8080000007,12018030.701999981,14130.5,15758.0,14100.5,15594.0,34003.6680090016
216,2020-11-06,102015483.816,102015483.816,5875023.260999998,1432529.124,15595.5,15976.0,15201.5,15573.0,25666.777013303476
217,2020-11-07,76108645.78799999,76108645.78799999,5497217.197499998,1118422.0949999997,15575.0,15757.5,14359.5,14815.5,27256.353009702063
218,2020-11-08,57905144.82,57905144.82,502978.4535000002,1742380.8989999995,14816.0,15650.0,14724.0,15481.5,16000.215994201575
219,2020-11-09,79607849.985,79607849.985,1332245.7150000008,758980.0620000004,15482.0,15848.0,14825.0,15325.5,26436.041002902275
220,2020-11-10,93991026.865,93991026.865,299979.6615,290434.6455,15327.0,15476.0,15091.5,15296.5,15435.41600340075
221,2020-11-11,117428436.125,117428436.125,1816141.8750000005,1135351.4375000002,15296.0,15989.0,15276.5,15687.5,21886.10299430243
222,2020-11-12,118540176.07,118540176.07,1867987.2100000007,955278.1000000004,15687.0,16340.0,15453.5,16285.0,29339.408003299763
223,2020-11-13,107241330.834,107241330.834,1056786.0600000003,742214.3355000003,16285.0,16464.5,15961.0,16318.5,18174.03899260241
224,2020-11-14,102327317.84,102327317.84,939477.8799999998,694032.8999999999,16319.0,16319.5,15711.5,16060.0,14387.135995602286
225,2020-11-15,99651044.285,99651044.285,416100.64749999996,184706.926,16060.5,16149.5,15769.0,15939.5,9541.40099880152
226,2020-11-16,104868717.36,104868717.36,359905.47,2458073.5199999996,15940.0,16872.0,15866.0,16702.5,22456.61900000297
227,2020-11-17,125313312.153,125313312.153,1560181.6280000007,2645250.4330000007,16708.0,17893.0,16565.5,17663.5,35982.64699709816
228,2020-11-18,205066179.58400002,205066179.58400002,7851147.007999992,2062430.8480000002,17666.0,18504.5,17247.0,17792.0,50376.515986789316
229,2020-11-19,220892885.92499998,220892885.92499998,3396200.727499998,3596229.6175,17792.0,18195.0,17355.0,17802.5,36655.56101049776
230,2020-11-20,262301597.016,262301597.016,1221717.3059999999,3287991.3510000003,17803.0,18825.0,17763.0,18663.0,25420.18800720028
231,2020-11-21,272043081.876,272043081.876,8301723.042000001,1656418.6210000003,18663.0,18981.5,18329.5,18713.0,20933.033001501328
232,2020-11-22,278876162.016,278876162.016,14854766.012999997,1161899.2695,18713.5,18775.0,17667.0,18421.5,29394.340997702595
233,2020-11-23,300265289.658,300265289.658,10169253.612000002,1057103.291,18420.0,18804.0,18045.0,18359.5,27113.71300090275
234,2020-11-24,246160265.07999998,246160265.07999998,5240260.000000001,2621126.3200000017,18357.5,19400.5,18050.0,19160.0,37480.64600319329
235,2020-11-25,160940509.75,160940509.75,4945500.8,1357138.3875,19163.5,19531.0,18515.5,18737.5,29847.085005200766
236,2020-11-26,112085848.476,112085848.476,26688673.51199994,4956270.911999999,18737.5,18923.0,16202.0,17154.0,60163.95100545331
237,2020-11-27,98392091.23200001,98392091.23200001,1490432.604,948633.1039999995,17153.0,17455.0,16452.0,17132.0,21032.60899810346
238,2020-11-28,100689523.77600001,100689523.77600001,230662.31999999995,976771.6599999999,17132.0,17860.0,16867.0,17716.0,12972.201007201751
239,2020-11-29,108112003.678,108112003.678,316841.791,1237008.2340000002,17716.0,18324.5,17519.5,18179.0,13604.059003001985
240,2020-11-30,121826073.60000001,121826073.60000001,3085440.5119999996,8825929.727999995,18179.5,19930.5,18179.5,19712.0,29556.760996700774
241,2020-12-01,112642596.402,112642596.402,21249538.7055,4084235.5539999995,19712.5,19948.0,18090.5,18770.5,51414.471000252626
242,2020-12-02,110126652.45,110126652.45,885465.5300000003,1168577.74,18763.5,19344.0,18332.0,19217.5,27340.52601420665
243,2020-12-03,118870990.16000001,118870990.16000001,947281.3350000001,1085969.495,19217.5,19620.0,18876.0,19435.0,15338.691005203718
244,2020-12-04,125336171.115,125336171.115,3474805.7850000006,105247.36500000002,19435.0,19527.0,18576.5,18667.5,14977.964000703896
245,2020-12-05,133166014.7,133166014.7,824433.9710000004,204567.44100000002,18668.0,19183.0,18512.0,19143.5,7396.1830114010545
246,2020-12-06,138041855.032,138041855.032,488333.05599999987,660535.5279999999,19143.5,19428.5,18866.0,19366.0,9171.579998601332
247,2020-12-07,138228085.653,138228085.653,428057.833,22417.3285,19365.5,19431.0,18921.0,19176.5,8927.754992501037
248,2020-12-08,133831619.88399999,133831619.88399999,8824241.639999999,459076.032,19176.5,19306.0,18179.0,18322.0,16000.462991002161
249,2020-12-09,143070621.48,143070621.48,2150751.2399999993,2080632.9600000004,18322.0,18632.0,17649.5,18540.0,23021.292946005273
250,2020-12-10,147656265.6,147656265.6,654542.3999999999,2142251.52,18538.0,18542.0,17917.0,18240.0,18337.859923902957
251,2020-12-11,152905905.52,152905905.52,2353907.1840000013,2505686.104,18242.0,18280.0,17567.0,18026.0,22498.977028802496
252,2020-12-12,169910418.293,169910418.293,687066.7870000001,2965452.0655,18027.0,18940.0,18024.0,18779.5,11012.86401560179
253,2020-12-13,168156554.466,168156554.466,975553.167,3146197.7969999984,18779.5,19422.5,18700.5,19177.0,13850.226956204238
254,2020-12-14,178334381.328,178334381.328,486873.2079999999,186148.33199999994,19176.5,19348.0,19017.5,19276.0,9095.962008501532
255,2020-12-15,175116066.088,175116066.088,1988906.058,2219020.2000000007,19276.0,19585.5,19057.5,19414.0,18347.859992701797
256,2020-12-16,178257541.392,178257541.392,1675450.3360000004,17196118.604000002,19414.0,21599.5,19277.5,21364.0,33384.392041004445
257,2020-12-17,229342222.455,229342222.455,7925721.786499997,8483443.15549999,21364.5,23893.0,21256.0,22799.5,56732.19200197677
258,2020-12-18,242315584.14600003,242315584.14600003,2737723.192999998,922460.7680000003,22800.0,23309.0,22367.5,23117.0,20303.69104340431
259,2020-12-19,244627276.569,244627276.569,3896105.5965,5979200.525999996,23117.5,24278.0,22765.5,23848.5,26317.360994303202
260,2020-12-20,230086112.74,230086112.74,4204991.955999999,859909.3084999999,23848.0,24344.0,23084.5,23468.5,25626.4360116037
261,2020-12-21,189004243.883,189004243.883,12520004.86099999,2806239.338500003,23469.0,24124.5,21959.0,22730.5,38099.93599789151
262,2020-12-22,175252103.048,175252103.048,2867328.893,2580498.2720000017,22729.5,23849.0,22379.0,23837.0,22546.71703360611
263,2020-12-23,158791478.757,158791478.757,9839859.0375,9582302.483999996,23837.0,24192.0,22606.0,23230.5,34953.28099539864
264,2020-12-24,170698346.888,170698346.888,2278429.8065,2869881.5914999996,23230.5,23778.0,22702.5,23724.5,17130.559008703913
265,2020-12-25,196713578.187,196713578.187,3485715.607499999,3332664.9020000007,23716.5,24809.0,23460.0,24713.5,22269.85900180286
266,2020-12-26,208044031.532,208044031.532,3065598.4140000013,14918041.51599999,24720.5,26919.0,24521.0,26522.0,24767.885948004423
267,2020-12-27,258034478.71499997,258034478.71499997,16555328.419499982,7445948.620499992,26536.0,28468.0,25865.0,26266.5,40152.155007488975
268,2020-12-28,227900735.425,227900735.425,12020863.662499994,6172103.574999999,26267.0,27514.0,26101.0,27087.5,18397.29699210455
269,2020-12-29,186368339.91599998,186368339.91599998,8876170.336,2167117.689,27076.0,27427.5,25930.0,27401.0,20596.135974803525
270,2020-12-30,157806377.142,157806377.142,3164189.127000002,3525121.9290000014,27408.5,29034.0,27397.0,28907.0,27185.18398270398
271,2020-12-31,159214187.889,159214187.889,4229942.903999997,5620835.681999998,28906.5,29357.0,27841.5,28921.5,26969.75001210432
272,2021-01-01,162672461.1,162672461.1,3189357.675,1166548.4999999998,28922.0,29673.5,28654.0,29325.0,19232.771994403145
273,2021-01-02,186895130.62,186895130.62,12774682.799999991,18781258.97999998,29325.0,33450.0,28967.5,32230.0,47478.591012569035
274,2021-01-03,238338378.166,238338378.166,15426057.702999996,18747904.027999997,32217.5,34820.0,32016.5,32963.0,46029.31800467846
275,2021-01-04,163941487.96800002,163941487.96800002,35681749.25599999,30355453.52799997,32963.5,33616.5,27923.0,32024.0,55930.63986644422
276,2021-01-05,226198581.17700002,226198581.17700002,27746440.277999975,10176865.38599999,32026.0,34496.5,29905.5,34019.5,39368.70800479393
277,2021-01-06,203484725.57999998,203484725.57999998,12781030.820999999,10062953.615999999,34020.5,37027.5,33364.5,36775.5,35442.50101629556
278,2021-01-07,224366430.822,224366430.822,29433233.69999997,16548913.686000003,36775.5,40560.5,36301.0,39513.0,42638.96000208199
279,2021-01-08,219263249.707,219263249.707,18652782.198499996,33925695.33249996,39513.0,42100.0,36524.5,40641.5,42470.90601819064
280,2021-01-09,241655887.367,241655887.367,7541179.335499989,2470632.999500001,40651.5,41475.5,38726.5,40074.5,24237.602000113082
281,2021-01-10,197552354.37,197552354.37,25781245.24949998,5917761.1104999995,40075.0,41363.5,35333.5,38169.5,38919.9359967762
282,2021-01-11,197336190.285,197336190.285,21706148.144999944,13654865.940000001,38167.5,38278.0,30427.0,35377.5,102478.66602684473
283,2021-01-12,159971494.82299998,159971494.82299998,8468461.105,12940546.038000004,35357.0,36672.0,32620.0,34079.0,41676.41100308927
284,2021-01-13,195311567.16000003,195311567.16000003,6110352.585000004,6046855.087499999,34082.0,37854.0,32453.5,37417.5,28522.52499770853
285,2021-01-14,215074813.46249998,215074813.46249998,10131770.564999994,5292116.762500001,37413.0,40076.0,36739.0,39167.5,26053.876997408745
286,2021-01-15,202292053.472,202292053.472,18860678.58599998,11135159.820999993,39170.0,39763.0,34512.5,36716.5,29517.88599950733
287,2021-01-16,183835029.74850002,183835029.74850002,4764472.366500003,3152053.944000002,36750.0,37992.5,35380.0,35995.5,22532.972001206643
288,2021-01-17,183043727.083,183043727.083,5174679.104000003,7286254.951499995,35992.5,36841.5,33847.5,35871.5,25196.54200000984
289,2021-01-18,196498861.204,196498861.204,4414214.786000002,3616852.948000001,35870.5,37489.0,34802.0,36662.0,17624.1940065068
290,2021-01-19,193020395.36900002,193020395.36900002,7065600.689999996,2566744.730999999,36663.0,37920.0,35857.0,35891.5,14384.397006405368
291,2021-01-20,176022342.74,176022342.74,7271141.254,5545934.212000008,35879.0,36418.0,33370.0,35474.0,22963.932996911233
292,2021-01-21,208399088.877,208399088.877,11393175.200999994,33127390.877499957,35463.0,35576.5,30130.0,30911.5,46276.759997279
293,2021-01-22,151805095.495,151805095.495,5270537.2395,7203506.054999995,30911.5,33777.0,28913.5,32969.5,32188.835001207473
294,2021-01-23,162638600.849,162638600.849,3723060.5075000026,2837467.4020000007,32969.0,33445.0,31395.0,32099.5,18594.32699780623
295,2021-01-24,182294640.99,182294640.99,4039373.299500001,5867565.858000003,32092.5,33065.0,30939.5,32224.5,18377.769012904908
296,2021-01-25,175846439.77199998,175846439.77199998,9142034.149499997,23124967.651499987,32225.0,34820.0,31949.0,32284.5,25401.353999508836
297,2021-01-26,195395671.224,195395671.224,6320674.976,9550240.635999987,32265.5,32895.0,30841.0,32471.0,28924.880001308924
298,2021-01-27,179100355.5,179100355.5,12605776.87499997,6315782.624999998,32470.5,32529.0,29273.0,30375.0,43414.93000568102
299,2021-01-28,245244226.094,245244226.094,3318353.1659999993,11076222.128999999,30390.0,33733.0,29846.5,33359.0,33802.00300050483
300,2021-01-29,152546755.208,152546755.208,24780355.531999942,21804718.409999937,33359.5,38632.0,32012.0,34222.0,84256.45500873649
301,2021-01-30,155899318.12,155899318.12,6129995.484999994,4648494.712499999,34225.0,34911.5,32826.5,34307.5,27069.044000108806
302,2021-01-31,146257999.808,146257999.808,9420046.183999995,1447229.808,34307.5,34379.5,32232.5,33128.0,24735.57199980758
303,2021-02-01,152182902.752,152182902.752,3739480.6399999983,3741326.220000001,33113.5,34680.5,32344.5,33556.0,22621.9220014074
304,2021-02-02,207041810.12399998,207041810.12399998,3034278.9704999994,5712037.174500005,33552.0,36023.5,33461.5,35506.5,20610.244004904544
305,2021-02-03,266334070.40499997,266334070.40499997,3265739.5225,5894116.670000006,35507.0,37641.0,35420.0,37602.5,21462.17300500575
306,2021-02-04,301026464.98,301026464.98,9733975.479999997,6056864.346000004,37603.0,38779.5,36233.0,36986.0,26842.822005707883
307,2021-02-05,342274274.208,342274274.208,3725920.144000004,1709138.0320000013,36980.5,38356.0,36615.0,38288.0,18683.87800530521
308,2021-02-06,389191257.7,389191257.7,6195494.830000002,9266977.153000005,38295.0,40950.0,38224.5,39319.0,27978.862999206045
309,2021-02-07,384517579.719,384517579.719,11780083.780499985,5054420.066500001,39302.5,39727.0,37439.5,38825.5,32909.97700360667
310,2021-02-08,415808820.8,415808820.8,9561601.60000001,17319217.599999968,38815.0,46990.0,38061.0,46400.0,58621.54499254982
311,2021-02-09,318486318.528,318486318.528,15091791.26399999,8117670.512000003,46414.5,48223.0,45056.5,46448.0,40162.317002986536
312,2021-02-10,285073499.179,285073499.179,8093424.575000002,2998041.1465,46448.0,47444.0,43800.0,44826.5,33017.8240048048
313,2021-02-11,317426254.22400004,317426254.22400004,7284906.816000001,9424684.932,44827.0,48758.0,44042.5,48018.0,29170.922000307426
314,2021-02-12,299457947.88,299457947.88,8139702.479999992,4216448.6000000015,48018.0,49179.5,46174.5,47320.0,22665.72600580619
315,2021-02-13,291848186.727,291848186.727,3872109.766500001,909333.0135000001,47320.5,48206.5,46300.0,47191.5,15857.279004806622
316,2021-02-14,290215030.677,290215030.677,8386279.480000004,11033381.52649999,47191.5,49834.0,47100.0,48689.5,19052.57500040715
317,2021-02-15,283816271.175,283816271.175,10174764.75000001,5699719.6125,48689.5,49103.0,45712.5,47962.5,20754.901997606914
318,2021-02-16,290746290.74799997,290746290.74799997,11657385.136000007,4585032.934000004,47977.5,50844.5,47140.5,49174.0,26559.226004206746
319,2021-02-17,327998795.925,327998795.925,3532045.864500001,12211071.887999997,49171.5,52690.0,49014.5,52180.5,23763.498010206018
320,2021-02-18,328974725.16,328974725.16,6336096.480000001,1995707.4300000006,52181.0,52589.5,51043.5,51570.0,13409.397998006349
321,2021-02-19,359604443.59999996,359604443.59999996,10727054.471999997,30276197.30199996,51570.0,56550.0,50832.5,55933.0,26856.63200120901
322,2021-02-20,324282996.6265,324282996.6265,19354768.369000006,9153354.856500005,55934.0,57667.0,54077.0,55890.5,23163.186002007413
323,2021-02-21,310835722.464,310835722.464,5495838.432,6501256.014000003,55890.5,58399.0,55539.5,57459.0,17434.82099500611
324,2021-02-22,268568962.766,268568962.766,35024296.34599982,10212181.810999991,57459.5,57556.0,48000.0,54041.0,45885.93800166115
325,2021-02-23,227587485.67749998,227587485.67749998,32735534.834999856,15981302.372499995,54038.5,54125.0,44949.0,48882.5,67223.19302592232
326,2021-02-24,230614190.874,230614190.874,10541012.926499993,6593783.593500011,48883.0,51382.0,47010.0,49729.5,28474.93700561022
327,2021-02-25,234893668.455,234893668.455,16339267.178999985,7362268.865999999,49723.0,52037.0,46750.0,47133.0,30751.149985309065
328,2021-02-26,214714425.438,214714425.438,15702230.47149998,13855312.526499981,47120.5,48423.0,44150.0,46323.5,37297.88699908366
329,2021-02-27,222862933.02,222862933.02,6235738.509000003,5943045.381000005,46335.0,48373.5,45000.0,46137.0,19896.526998608955
330,2021-02-28,230776601.712,230776601.712,18045647.12399998,12182637.239999996,46121.0,46666.0,43080.0,45156.0,32113.08599861179
331,2021-03-01,249160680.491,249160680.491,6455185.611,18039371.024999965,45145.5,49775.0,44983.0,49603.0,26862.151002607814
332,2021-03-02,238849794.243,238849794.243,13911436.427999983,4851884.381999997,49603.0,50206.0,47095.0,48466.5,25106.40000760889
333,2021-03-03,266561288.09600002,266561288.09600002,8345504.99199999,16204099.007999958,48461.5,52622.0,48150.5,50384.0,26547.369007507674
334,2021-03-04,253266431.16,253266431.16,20849916.323999994,6823981.188000004,50395.5,51800.0,47544.5,48396.0,30649.410001210264
335,2021-03-05,259770987.2455,259770987.2455,9360363.069500005,6220163.210500001,48396.0,49463.0,46411.0,48774.5,27508.09200840767
