,time,OpenInterest_long,OpenInterest_short,liquidate_long,liquidate_short,open,high,low,close,TradingVolume_usd
222,2020-08-30,437372590.58685994,437372590.58685994,838978.4209399997,5757347.526179996,11466.27,11724.12,11457.88,11714.14,113241.34999997316
223,2020-08-31,456513587.47816,456513587.47816,2424478.846150003,2247881.7958700005,11714.13,11784.21,11575.78,11658.11,126973.08900000871
224,2020-09-01,475164729.32364005,475164729.32364005,6223640.86096,7315133.029160003,11658.11,12061.07,11531.34,11930.18,211607.15899992164
225,2020-09-02,422856962.0656,422856962.0656,20791417.143200155,1937300.84864,11930.17,11961.0,11166.84,11396.96,243038.57699986993
226,2020-09-03,305300874.32988,305300874.32988,49503965.97024035,4732142.301479995,11396.44,11475.0,9901.16,10141.08,413614.6499999035
227,2020-09-04,331236182.88,331236182.88,15441339.503999976,10836540.224,10141.4,10635.77,9882.0,10448.0,393090.7119997459
228,2020-09-05,328384314.26825994,328384314.26825994,16835651.843429957,10875252.308219982,10448.0,10567.87,9808.58,10168.71,399265.17099963047
229,2020-09-06,344133077.45549995,344133077.45549995,2474189.149089999,3295167.8092499957,10168.23,10348.97,10003.0,10258.13,175880.97599988175
230,2020-09-07,356716777.26383996,356716777.26383996,6663589.4491599845,9337988.325959994,10258.13,10420.55,9879.68,10378.76,258476.94899970997
231,2020-09-08,354948786.50813997,354948786.50813997,13723160.940719966,7684613.990459998,10379.3,10443.79,9842.01,10129.02,317802.32199968986
232,2020-09-09,357307909.59456,357307909.59456,1193561.9755500006,4260309.588809998,10130.0,10346.0,9981.13,10219.29,150365.90399991837
233,2020-09-10,356925463.23733,356925463.23733,2108628.9990999973,5666600.642039999,10219.29,10484.6,10211.67,10335.91,187667.87299985983
234,2020-09-11,356600906.49865997,356600906.49865997,925481.1563300001,1663410.4031099996,10335.91,10397.85,10200.8,10387.81,135929.30299998625
235,2020-09-12,355562033.48184,355562033.48184,888516.8318800007,2610384.1858400004,10387.81,10477.7,10271.0,10438.28,97405.02099997127
236,2020-09-13,355248688.52252,355248688.52252,7165496.068639996,4218037.074679995,10438.29,10580.0,10209.01,10327.72,159021.84299996108
237,2020-09-14,361819721.5083,361819721.5083,1452759.6789000002,8998794.143999983,10327.72,10746.06,10241.57,10664.1,193927.33799992333
238,2020-09-15,371335120.49592,371335120.49592,4879995.403499997,7455322.520099968,10664.1,10923.42,10592.0,10776.78,247645.3429999375
239,2020-09-16,398460048.51575994,398460048.51575994,2445109.5469499994,7197688.247609995,10776.88,11089.08,10661.9,10948.17,252584.13499994218
240,2020-09-17,377178132.69633,377178132.69633,4042069.769219997,3214429.3181699985,10948.16,11040.0,10740.0,10935.33,186307.88699993206
241,2020-09-18,373190548.9426501,373190548.9426501,2469723.960150001,1641194.3157400012,10935.97,11035.0,10810.1,10926.29,136000.67699997016
242,2020-09-19,400108455.9559,400108455.9559,824960.4087799997,6052784.472859991,10926.3,11177.0,10880.0,11073.74,126239.23200000687
243,2020-09-20,398607601.47624004,398607601.47624004,8003026.781359999,1072862.80972,11073.2,11073.9,10751.0,10914.28,150450.5619999252
244,2020-09-21,390410713.84253997,390410713.84253997,22467967.811980005,2671190.779859999,10915.52,10980.69,10281.0,10414.73,333047.14599993505
245,2020-09-22,399240596.41128004,399240596.41128004,1478000.2939999995,2439189.8194800015,10414.74,10574.08,10353.1,10523.32,179753.99299987883
246,2020-09-23,417739796.44930005,417739796.44930005,10944397.45536999,1289587.6194200001,10523.32,10531.94,10132.21,10237.91,198146.14799998872
247,2020-09-24,397154812.81776,397154812.81776,504575.3112400001,24995541.45168007,10237.91,10837.27,10191.0,10724.92,234062.80099993647
248,2020-09-25,392295912.47409,392295912.47409,2224958.47611,2382903.48795,10724.91,10754.29,10551.56,10683.51,166363.39599992114
249,2020-09-26,404990377.59,404990377.59,450684.6240000003,3656449.320000003,10683.5,10827.8,10642.23,10726.5,106518.25999999646
250,2020-09-27,403958181.92,403958181.92,3198419.039999997,2414982.432000003,10726.5,10793.5,10584.0,10768.0,119180.06399998505
251,2020-09-28,353131729.5891,353131729.5891,6030972.104849999,9315503.150800029,10768.0,11024.0,10627.7,10691.45,182054.5659998329
252,2020-09-29,382223849.96641994,382223849.96641994,1741643.5667399992,2272222.1075399998,10691.94,10863.94,10631.49,10836.98,145428.12599994004
253,2020-09-30,386257673.65500003,386257673.65500003,1601406.4500000004,634734.3870000002,10836.99,10845.99,10660.05,10773.0,132834.1159999773
254,2020-10-01,379670626.95891,379670626.95891,12432547.468179984,5494540.6056799935,10773.0,10935.14,10442.0,10612.63,253619.62199993336
255,2020-10-02,392908958.68764997,392908958.68764997,5241962.563399988,4622348.21135,10612.62,10660.0,10371.03,10565.15,224747.03699976072
256,2020-10-03,394493738.35223997,394493738.35223997,339195.85648,603403.5896000001,10565.44,10596.0,10491.11,10537.96,76315.91099993914
257,2020-10-04,397187530.38944,397187530.38944,144306.58591999995,3335478.782720001,10537.96,10694.0,10514.0,10660.16,90912.10499993146
258,2020-10-05,427912131.0,427912131.0,443080.15500000014,5055037.349999996,10660.16,10792.0,10608.9,10785.0,130589.13699999542
259,2020-10-06,394573937.59185,394573937.59185,5808244.047399995,1038982.8173999999,10784.99,10792.0,10510.66,10593.65,184895.2499999215
260,2020-10-07,404816116.71625,404816116.71625,233735.72875,1012559.9325000005,10593.65,10675.0,10540.29,10658.75,106700.5219999577
261,2020-10-08,423234966.50685,423234966.50685,1839359.513599999,14248790.304999964,10658.75,10958.0,10523.0,10919.45,207938.8609997753
262,2020-10-09,431611644.16152,431611644.16152,503415.2113200001,8285310.891899963,10919.45,11110.0,10818.44,11050.47,154312.51499991672
263,2020-10-10,434093545.06362003,434093545.06362003,4701670.938509996,37167144.2395505,11050.46,11494.0,11050.46,11294.79,199398.01199983413
264,2020-10-11,447734749.80934,447734749.80934,2230099.6001399998,2265606.829709999,11294.78,11450.73,11273.77,11369.59,146323.07599998167
265,2020-10-12,431208471.42724,431208471.42724,12640468.469719993,18468385.158479862,11369.59,11732.0,11157.0,11530.36,253777.53099985578
266,2020-10-13,425069586.12176,425069586.12176,8381193.594559989,859124.1302400003,11530.37,11562.0,11308.0,11419.36,199079.9949998746
267,2020-10-14,413459260.79219997,413459260.79219997,4713721.96032,2671676.9227799997,11419.36,11550.0,11280.5,11417.13,192916.75999987955
268,2020-10-15,422585573.364,422585573.364,3155412.671999999,6779290.301999993,11417.12,11649.48,11250.0,11502.0,215243.10099982648
269,2020-10-16,426567411.15268,426567411.15268,9541385.484279985,882649.3815999996,11502.0,11538.92,11175.0,11318.92,212309.18999977747
270,2020-10-17,417398537.2125,417398537.2125,1265279.3062500004,645898.0749999998,11319.51,11424.09,11250.0,11356.25,95892.96599998405
271,2020-10-18,441470781.6012,441470781.6012,30420.409500000005,2568069.117899996,11356.25,11529.93,11342.54,11501.1,92472.1909999652
272,2020-10-19,484936415.73,484936415.73,1543950.72,16266942.45,11501.5,11830.0,11404.01,11745.0,230148.82699983253
273,2020-10-20,538040756.90185,538040756.90185,5363486.321359993,17055658.497349933,11744.99,12045.78,11673.0,11900.03,312803.87099965976
274,2020-10-21,573613332.69135,573613332.69135,30585678.356799945,113929553.32360092,11900.03,13240.0,11876.0,12796.07,591398.2610000952
275,2020-10-22,601163059.23631,601163059.23631,10952846.189630004,5834422.266729983,12796.06,13188.27,12675.5,12968.87,343336.07499968656
276,2020-10-23,602559874.59484,602559874.59484,10904363.936020007,2124461.923559999,12970.39,13043.0,12725.04,12925.82,237040.94599983608
277,2020-10-24,639451954.99472,639451954.99472,3110412.06032,5701357.944159998,12925.82,13177.59,12871.07,13110.88,176146.62999985536
278,2020-10-25,576897504.28362,576897504.28362,17450902.566629976,11942990.055720014,13110.88,13369.0,12715.0,13023.81,206012.65199974188
279,2020-10-26,580210136.53248,580210136.53248,16884602.898119964,4593815.778839996,13024.21,13240.0,12729.0,13047.24,316503.2959996763
280,2020-10-27,649552126.7974,649552126.7974,4324861.232219995,28206015.53937993,13047.24,13787.83,13041.3,13629.38,374912.5749995981
281,2020-10-28,557975128.4741,557975128.4741,37626723.86927006,8137008.3187599955,13629.89,13863.0,12876.0,13256.17,476993.7579993826
282,2020-10-29,613627680.1893,613627680.1893,7395321.333749986,11056682.768949972,13255.79,13637.22,12965.0,13446.65,347119.8219995975
283,2020-10-30,644459313.19744,644459313.19744,8445667.813439986,9386491.607999958,13446.65,13665.65,13100.0,13549.12,336314.54599963897
284,2020-10-31,683221949.2194799,683221949.2194799,14864650.106599953,31019278.152709965,13549.12,14140.0,13403.36,13783.73,357853.22999940097
285,2020-11-01,679319714.1165601,679319714.1165601,4838407.42946,1976519.7806200006,13783.73,13891.52,13605.9,13752.86,198395.23099985239
286,2020-11-02,648888634.0151801,648888634.0151801,21139788.939879946,5419086.594480003,13752.87,13823.75,13195.0,13540.54,327978.3639996206
287,2020-11-03,694750036.0524,694750036.0524,6957170.658699994,19561959.726149935,13541.55,14070.0,13276.33,14016.55,348140.58699954825
288,2020-11-04,695418695.13543,695418695.13543,16074653.942489961,20499993.32900994,14016.55,14280.0,13512.0,14134.31,451298.26299925096
289,2020-11-05,716783745.6025,716783745.6025,25917432.316249948,95347109.79500085,14134.32,15777.0,14088.01,15598.75,717489.6970011253
290,2020-11-06,686225299.86472,686225299.86472,31873877.986719836,19434365.504399862,15598.74,15984.2,15177.0,15590.96,559242.2569989396
291,2020-11-07,582613595.16666,582613595.16666,58228954.99186027,11140535.983019983,15590.95,15774.0,14350.0,14824.34,457582.68099882413
292,2020-11-08,640603539.3808,640603539.3808,5571419.650799996,13791263.159999987,14824.33,15678.0,14710.0,15473.2,290616.3929995996
293,2020-11-09,602367957.9368,602367957.9368,23120798.89503988,13752743.639359944,15473.2,15869.0,14822.0,15328.72,474181.98299909424
294,2020-11-10,597845395.62472,597845395.62472,4687498.231719999,2767495.872599999,15328.72,15474.17,15071.0,15294.68,244073.49499985375
295,2020-11-11,651372735.21408,651372735.21408,6851739.525119994,12204213.85727997,15294.68,16000.0,15274.89,15690.24,330749.05199948995
296,2020-11-12,700233597.14748,700233597.14748,22698879.68215984,23524716.707139842,15690.24,16345.0,15437.7,16289.02,471747.4999992974
297,2020-11-13,690704935.37124,690704935.37124,8698815.178919973,8773546.931579985,16289.01,16479.99,15955.6,16320.54,306656.35899922537
298,2020-11-14,671101861.18283,671101861.18283,16125153.525249956,4172290.601709998,16320.54,16326.82,15700.0,16064.51,266206.9369996656
299,2020-11-15,671712059.48832,671712059.48832,4981941.777809994,1678019.2813000022,16064.51,16161.23,15768.0,15952.27,210318.45299992777
300,2020-11-16,724301405.22516,724301405.22516,5275457.837339998,28297065.186259877,15951.93,16882.0,15862.0,16707.07,341561.76199934835
301,2020-11-17,748833978.81809,748833978.81809,15199106.481639925,66745971.30359021,16707.0,17890.1,16550.0,17670.01,520755.5279987044
302,2020-11-18,694432745.67744,694432745.67744,85243924.13328126,51148766.576160245,17670.01,18520.0,17215.03,17788.32,730798.1270001837
303,2020-11-19,716499693.10528,716499693.10528,13923158.70415994,10568542.516319964,17788.32,18200.0,17347.27,17811.68,405527.67299923213
304,2020-11-20,737173912.0422602,737173912.0422602,8428541.095659979,20073857.35550991,17811.68,18831.6,17748.92,18664.31,407896.45599908516
305,2020-11-21,795829857.6424001,795829857.6424001,16318311.147879919,8209255.6191799855,18662.85,18986.0,18302.08,18721.99,342289.1479994647
306,2020-11-22,773658368.9184,773658368.9184,45975950.85440001,7975473.094399987,18721.99,18780.0,17645.98,18435.2,373779.4169991548
307,2020-11-23,728437629.62719,728437629.62719,21098517.158389945,10062345.117999991,18434.17,18812.65,18013.97,18382.07,364179.8389994288
308,2020-11-24,854703198.76308,854703198.76308,30993032.38375995,26286828.218759924,18382.07,19440.0,18000.0,19179.64,477945.7339994282
309,2020-11-25,838452256.7994299,838452256.7994299,51091591.620319925,10596577.701339986,19178.53,19554.19,18509.12,18741.67,426276.9899991231
310,2020-11-26,603005586.21354,603005586.21354,318012466.1528657,37634407.037620045,18741.66,18940.69,16181.0,17155.34,850692.8560027311
311,2020-11-27,606033391.3785,606033391.3785,22042803.70169991,14189382.941399973,17155.37,17465.0,16444.83,17144.1,398072.93299936235
312,2020-11-28,629610025.44728,629610025.44728,5873909.18897999,20269767.834119916,17144.11,17880.0,16865.78,17717.74,268833.7499998393
313,2020-11-29,649689669.7956699,649689669.7956699,7818395.951610002,16366053.604209935,17717.74,18343.0,17523.0,18181.09,256024.00499988373
314,2020-11-30,762054414.76,762054414.76,30583984.639999937,85677484.00000043,18180.43,19944.0,18178.82,19720.0,500482.57399913203
315,2020-12-01,651357667.2163001,651357667.2163001,113797967.31220165,32450245.17489988,19722.09,19956.0,18050.0,18772.7,553885.3329997042
316,2020-12-02,683122529.4541299,683122529.4541299,25245309.803799856,14020656.331759956,18770.33,19365.0,18329.58,19207.01,335717.4819992942
317,2020-12-03,748662952.4052,748662952.4052,11762610.07499999,12081935.058299957,19207.01,19640.0,18865.0,19434.3,245020.5759996423
318,2020-12-04,724182513.1398,724182513.1398,38043892.10699993,5579233.313400001,19432.66,19537.16,18570.0,18664.2,276271.9389996786
319,2020-12-05,736112577.64674,736112577.64674,5310152.011739994,7625922.617399997,18662.72,19203.46,18510.0,19147.62,165912.64699981094
320,2020-12-06,776489382.7866,776489382.7866,7457774.573339988,12787513.199999971,19147.63,19449.1,18855.35,19375.02,176004.6059998092
321,2020-12-07,754305963.7392,754305963.7392,13873304.239199992,2208044.7252000007,19375.0,19446.36,18908.66,19172.88,169402.37099990173
322,2020-12-08,720799951.9435201,720799951.9435201,71105103.26964007,5975963.696519991,19172.87,19319.38,18133.33,18319.32,280709.709999672
323,2020-12-09,714261640.11326,714261640.11326,44700668.24996015,23618053.887279924,18319.33,18639.7,17650.0,18537.98,353123.68899935635
324,2020-12-10,708529302.8635799,708529302.8635799,15523423.776849968,7856602.760160001,18537.97,18550.0,17916.0,18253.51,233960.2409995742
325,2020-12-11,697766282.93286,697766282.93286,27822287.737949986,14898664.37072998,18254.0,18290.44,17555.0,18031.47,317866.0699992054
326,2020-12-12,741720141.2,741720141.2,6644634.399999996,68955918.39999998,18031.71,18950.0,18012.21,18800.0,196962.28199973438
327,2020-12-13,758569987.7154,758569987.7154,9941008.240379993,32629756.417319957,18800.0,19432.0,18705.46,19175.07,239760.08899964966
328,2020-12-14,776582173.2079,776582173.2079,3904475.068400003,5497506.754599999,19175.06,19355.35,19004.72,19270.7,181555.82299980786
329,2020-12-15,832350128.5836599,832350128.5836599,13643027.26376998,20558081.549759965,19270.71,19598.0,19039.64,19424.91,248744.05399960134
330,2020-12-16,912542206.8707999,912542206.8707999,16509807.241199976,233334740.96880513,19424.9,21600.0,19274.55,21346.8,459302.0119994258
331,2020-12-17,820116821.45148,820116821.45148,132728164.92124236,175169066.8896738,21346.81,23888.04,21231.5,22816.99,823436.8390056895
332,2020-12-18,859996819.56195,859996819.56195,25881258.131349884,15439018.526199961,22816.23,23330.0,22363.94,23124.35,305996.20399937517
333,2020-12-19,969065033.48576,969065033.48576,27713949.521039933,41639878.69167982,23124.35,24281.61,22735.81,23847.28,337510.5159991326
334,2020-12-20,921817480.14048,921817480.14048,53059898.418239884,23902116.12767995,23847.28,24376.0,23076.25,23472.96,322289.85299938417
335,2020-12-21,818099918.0619,818099918.0619,118254118.07340147,26486930.92799982,23472.95,24145.0,21920.0,22730.1,460620.28799878777
336,2020-12-22,900094736.0463301,900094736.0463301,16589208.209639931,30667480.55909996,22736.05,23850.0,22387.0,23826.99,326124.31199961423
337,2020-12-23,721937617.47558,721937617.47558,56958324.35139002,32776162.300529886,23826.74,24235.42,22572.52,23238.27,394754.93899928173
338,2020-12-24,811521688.5801599,811521688.5801599,8051668.435679978,18515559.261599936,23237.73,23819.81,22700.0,23737.44,237754.2569995347
339,2020-12-25,903453077.48,903453077.48,23271202.029999916,43553190.03999966,23738.75,24827.64,23450.0,24730.0,284504.3539994881
340,2020-12-26,933961166.2487401,933961166.2487401,24330148.788789973,105069179.181821,24729.99,26926.0,24507.24,26508.83,367265.55499943666
341,2020-12-27,858836583.47448,858836583.47448,121814973.95820247,82126760.49844036,26508.84,28459.84,25850.0,26305.64,540264.1479992389
342,2020-12-28,904437527.63598,904437527.63598,31617746.33471978,18884889.564059936,26301.76,27538.82,26117.1,27102.66,267563.46799952706
343,2020-12-29,967121913.5532501,967121913.5532501,29721684.877429817,15927483.895049958,27101.45,27441.73,25913.01,27402.83,260759.4489997883
344,2020-12-30,1005462264.9563102,1005462264.9563102,37994220.28338978,44776754.06805972,27402.83,29063.72,27401.0,28906.99,374737.65499930567
345,2020-12-31,1007185056.4531199,1007185056.4531199,56767498.7385598,21851483.141760007,28906.99,29376.7,27848.0,28951.68,313648.83499949466
346,2021-01-01,1060665041.1940401,1060665041.1940401,23176767.120239936,15249074.38491996,28948.19,29668.86,28627.12,29337.16,210716.39799980313
347,2021-01-02,1120002321.1499798,1120002321.1499798,91620400.31742042,198147426.97024673,29337.15,33480.0,28958.24,32199.91,545541.0799996135
348,2021-01-03,1134603320.10147,1134603320.10147,91654493.25631024,73142105.40262961,32198.41,34832.25,32000.02,33054.53,487486.9889991886
349,2021-01-04,974410069.5724599,974410069.5724599,253985917.2462743,37858386.471889585,33053.93,33653.56,27800.0,32031.07,506128.0229993615
350,2021-01-05,1020234646.484,1020234646.484,53075358.69023955,66543486.549279384,32029.55,34500.0,29900.0,33999.52,433720.83299886575
351,2021-01-06,1037690197.6896001,1037690197.6896001,62546935.311359525,75457207.0483192,33999.51,37037.51,33356.46,36823.68,443999.91699877894
352,2021-01-07,1190644858.76944,1190644858.76944,122329458.7043609,100788288.1942399,36825.77,40565.62,36337.36,39498.92,520147.9079972527
353,2021-01-08,1098320051.7678201,1098320051.7678201,130044012.46760206,85813435.40484905,39498.32,42125.51,36539.77,40637.23,517314.04099826777
354,2021-01-09,1235966755.20948,1235966755.20948,44906489.30627957,23782771.046159934,40638.91,41539.88,38733.28,40136.04,260882.80499929428
355,2021-01-10,1173722088.42263,1173722088.42263,224516344.65853798,42056755.92445968,40136.05,41412.12,35268.0,38221.67,436759.04799831664
356,2021-01-11,949329776.7202799,949329776.7202799,342127375.50878847,140040282.25770307,38200.01,38322.18,30448.0,35408.46,906275.6510061023
357,2021-01-12,812255838.9516001,812255838.9516001,93849850.07820109,62008521.70769947,35406.92,36693.44,32600.0,34056.9,448997.0119971277
358,2021-01-13,1054186979.65329,1054186979.65329,54919162.33199951,85827993.20417951,34065.53,37880.0,32420.0,37421.07,398188.0879979109
359,2021-01-14,1072128155.9606099,1072128155.9606099,56099170.103019506,62820259.875289366,37416.34,40189.39,36764.33,39163.31,352617.417999045
360,2021-01-15,1031205307.48192,1031205307.48192,172571254.82028437,51030497.39787949,39163.31,39790.0,34478.0,36755.24,437610.1129994521
361,2021-01-16,986303530.5019602,986303530.5019602,64869028.26843929,32896182.96711983,36755.25,38000.0,35366.0,36025.66,301102.4769992924
362,2021-01-17,958476794.81442,958476794.81442,66435480.62840922,40341614.09660984,36025.65,36898.0,33863.5,35869.83,287686.12899915106
363,2021-01-18,1016494202.9466001,1016494202.9466001,46752340.283319585,33085824.56983991,35875.72,37547.94,34808.47,36686.86,253386.70299929506
364,2021-01-19,1019980111.03709,1019980111.03709,42490385.468159646,17764588.31776991,36690.0,37961.0,35850.0,35891.03,257889.4189991956
365,2021-01-20,1049632227.5,1049632227.5,112354376.00000042,30536993.499999806,35891.74,36461.44,33403.0,35500.0,329171.9169988055
366,2021-01-21,917946418.4518101,917946418.4518101,199572675.8744469,54267409.35901959,35499.23,35636.17,30069.9,30879.97,550562.2769994785
367,2021-01-22,881778998.7839398,881778998.7839398,99223768.36484118,86286690.74854043,30875.77,33831.52,28880.0,32986.34,453568.53799882083
368,2021-01-23,846412945.8652,846412945.8652,39072958.06871971,22216389.973679848,32990.08,33495.0,31405.0,32086.48,256776.74399949954
369,2021-01-24,875467426.5736,875467426.5736,46035957.54293965,25717060.605849914,32086.47,33125.75,30914.2,32275.63,212106.70099972378
370,2021-01-25,889659867.4444001,889659867.4444001,59538712.84967953,48655869.66615953,32274.88,34880.0,31921.47,32253.68,316687.5669994318
371,2021-01-26,901311604.69086,901311604.69086,64586485.60625934,36989993.90839969,32253.68,32950.0,30810.0,32474.14,346791.54699924274
372,2021-01-27,879505223.3539201,879505223.3539201,93465446.69760066,42603514.67823974,32474.81,32562.2,29240.0,30381.04,431022.83899815666
373,2021-01-28,1005510896.4645001,1005510896.4645001,17675949.293999914,64961611.956749514,30382.96,33778.95,29843.33,33399.75,311528.3729993264
374,2021-01-29,999914144.2721499,999914144.2721499,167236895.39320505,124110734.6937521,33399.99,38641.1,31960.0,34269.35,682202.8780024383
375,2021-01-30,1033590753.2758499,1033590753.2758499,37138547.8684496,21354587.01494986,34267.04,34988.88,32849.06,34289.85,267861.8719991129
376,2021-01-31,1039220288.31582,1039220288.31582,49383460.70306953,9485789.612129986,34284.76,34393.22,32193.04,33126.21,211293.89099960602
377,2021-02-01,987496687.4291699,987496687.4291699,24922899.835049883,23659923.09263987,33125.11,34720.0,32322.47,33546.09,240552.99399973048
378,2021-02-02,1063862115.9511999,1063862115.9511999,13681027.968219975,36072977.057439715,33546.08,36041.0,33450.0,35504.06,239856.22999959651
379,2021-02-03,1099259720.44609,1099259720.44609,17277946.13628994,33745610.25737976,35504.07,37700.0,35410.0,37652.51,240307.45299967082
380,2021-02-04,1064887477.01407,1064887477.01407,67879474.8242496,34047173.88223988,37651.92,38833.0,36233.0,36976.93,306715.0219994336
381,2021-02-05,1157347289.3394,1157347289.3394,21574962.546749927,20305043.743799966,36975.19,38411.82,36586.68,38362.65,196222.07699975473
382,2021-02-06,1339676917.14384,1339676917.14384,61039942.6190394,59266020.40919927,38357.17,40992.4,38269.0,39249.54,310826.31499931205
383,2021-02-07,1225564780.2915,1225564780.2915,108713798.73750044,26374367.332499888,39249.53,39757.87,37403.27,38849.25,296721.9249994168
384,2021-02-08,1645248944.43564,1645248944.43564,71896749.22883889,308793139.32705516,38849.24,47146.0,38037.0,46451.32,439907.60999762104
385,2021-02-09,1581015040.3886602,1581015040.3886602,89628830.02993871,77062314.90079899,46451.31,48266.36,45057.65,46492.54,379279.87799883017
386,2021-02-10,1470979625.7,1470979625.7,133406280.15000165,26859543.749999862,46492.53,47475.0,43770.0,44850.0,334741.5169988121
387,2021-02-11,1721482070.7885902,1721482070.7885902,60437011.7006694,79975986.19658925,44850.0,48810.0,44038.97,48060.21,330540.0449989821
388,2021-02-12,1670298116.0925598,1670298116.0925598,59049448.03781952,26315635.348169837,48060.21,49278.98,46121.0,47361.03,259186.28799945503
389,2021-02-13,1586250620.3811603,1586250620.3811603,41726723.410319634,10722093.815580007,47364.0,48290.0,46252.1,47221.62,199934.39199940293
390,2021-02-14,1811110786.9472802,1811110786.9472802,41343791.593299724,58301445.96896954,47221.63,49875.16,47093.16,48655.21,241935.69299930704
391,2021-02-15,1654162763.3473198,1654162763.3473198,155716156.9845619,32793058.83257987,48659.1,49100.0,45349.21,47981.58,248894.03599941704
392,2021-02-16,1705776363.8918202,1705776363.8918202,94504372.14393884,73450359.71063831,47981.6,50953.44,47101.02,49197.94,343576.4809991095
393,2021-02-17,1963733690.06214,1963733690.06214,30758968.09605983,94494914.66507897,49197.93,52800.0,49029.62,52194.62,312007.45699878223
394,2021-02-18,1819196488.7326999,1819196488.7326999,34850111.30039984,14032763.825299967,52194.62,52640.0,50948.0,51619.7,185464.18299960322
395,2021-02-19,1978472633.8562,1978472633.8562,42282647.46719959,153322312.561801,51612.46,56582.0,50800.0,56004.1,257864.894999097
396,2021-02-20,1847121593.88712,1847121593.88712,150279045.88837942,52878298.7664996,56005.85,57699.0,53905.0,55917.41,240273.28499935984
397,2021-02-21,1900065625.80835,1900065625.80835,29091801.388649784,36822940.924769685,55908.45,58472.14,55564.5,57487.43,196820.56399944794
398,2021-02-22,1568220638.6208003,1568220638.6208003,564330880.0432897,95869951.31759834,57475.5,57591.87,47751.42,54110.01,480542.8739966156
399,2021-02-23,1271149993.6128001,1271149993.6128001,393393145.4880241,173541812.70720482,54125.55,54260.12,44893.82,48904.8,748473.5290076472
400,2021-02-24,1362856054.37793,1362856054.37793,85869252.89242864,61342394.53208909,48930.01,51435.58,47000.0,49702.03,333405.86499839067
401,2021-02-25,1359031898.22278,1359031898.22278,132303141.56066133,56130481.95062939,49702.05,52134.96,46685.43,47089.37,345310.4099985152
402,2021-02-26,1258211959.2749999,1258211959.2749999,163761421.46793216,85187491.37252842,47087.97,48438.01,44100.0,46313.13,440666.60199835576
403,2021-02-27,1269562238.2562,1269562238.2562,59396138.94997926,38261079.76592984,46313.12,48476.05,44926.77,46102.63,256027.07399860694
404,2021-02-28,1334327218.47568,1334327218.47568,121104691.73616093,75143114.51151943,46097.09,46678.0,43002.05,45163.36,369961.7009984858
405,2021-03-01,1429964937.6713998,1429964937.6713998,34751340.63449967,108786001.20029882,45162.64,49800.0,44972.49,49592.7,315656.6159995246
406,2021-03-02,1392944294.28714,1392944294.28714,83232071.38931875,33804737.89811973,49594.99,50221.77,47058.06,48450.57,273099.57499906654
407,2021-03-03,1455896379.8925,1455896379.8925,59005292.06249948,96617456.98499899,48454.21,52681.51,48110.66,50373.75,350284.49199885875
408,2021-03-04,1425874788.5379899,1425874788.5379899,153440857.05246228,53834975.417399466,50373.75,51800.0,47500.0,48385.77,387386.9559984532
409,2021-03-05,1411222092.20352,1411222092.20352,101637672.79771864,59648699.32678942,48385.77,49470.0,46320.0,48770.57,354602.55499931396
410,2021-03-06,1391341736.2442,1391341736.2442,46969341.830969535,32798970.514829874,48772.68,49253.63,47090.0,48908.21,215092.90999959016
411,2021-03-07,1500104807.7279599,1500104807.7279599,34777499.258249804,69448010.44003913,48908.21,51480.0,48908.21,50995.27,248398.11599946584
412,2021-03-08,1727440612.8561702,1727440612.8561702,54103711.41761975,48653514.88082957,50991.35,52450.0,49310.0,52429.43,308339.7769992915
413,2021-03-09,1775132829.87214,1775132829.87214,35390829.71873973,101451262.52739891,52429.43,54950.0,51880.0,54917.78,285489.8149992544
414,2021-03-10,1831373986.60172,1831373986.60172,112427186.07009834,111529948.31483828,54917.79,57500.92,53061.0,55947.98,401153.18099875
415,2021-03-11,1982331931.77808,1982331931.77808,110452028.53727902,69317633.47487912,55949.3,58283.0,54356.44,57844.52,364679.706998554
416,2021-03-12,1840914849.4796698,1840914849.4796698,129960118.27259958,39548341.755179666,57842.64,58186.33,55074.3,57291.03,335468.67099843046
417,2021-03-13,2194287755.36166,2194287755.36166,42765264.85409959,174089017.35342103,57291.04,61950.0,56136.0,61267.41,320322.39199885284
418,2021-03-14,2130786922.1039999,2130786922.1039999,99890570.89151888,19938901.72319993,61267.42,61798.0,59005.0,59037.12,231991.6419993782
419,2021-03-15,1894597960.4522102,1894597960.4522102,417100222.54060733,43843685.7859495,59037.11,60740.0,54517.28,55646.61,448749.0639984132
420,2021-03-16,1889545070.0076299,1889545070.0076299,148812128.8454105,55348081.84199933,55646.61,56988.0,53335.0,56954.19,339656.4769987742
421,2021-03-17,1866794761.728,1866794761.728,80952298.89299883,84739235.46299936,56953.23,59078.79,54154.93,58959.0,339375.4849988428
422,2021-03-18,1865649851.13614,1865649851.13614,93118641.83840892,49741678.42073964,58959.01,60510.0,57072.0,57700.01,305090.17899908987
423,2021-03-19,1877387174.1099,1877387174.1099,73937329.52485895,30837707.736589745,57700.01,59550.0,56301.27,58089.11,259037.18799922118
424,2021-03-20,1882911612.3645601,1882911612.3645601,51115049.858069554,24811313.24309988,58089.1,59948.0,57881.0,58145.61,203679.83799947432
425,2021-03-21,1860386011.27566,1860386011.27566,171809873.6141618,33162146.74029986,58144.44,58638.7,55403.55,57415.18,237517.64899917325
