,time,OpenInterest_long,OpenInterest_short,TradingVolume_usd,liquidate_short,liquidate_long,high,low,open,close
30,2021-12-27,1271333.7014095702,1568438.501937622,2105611.4146388858,0.0,0.0,52079.46,50481.26,50790.88,50714.73
31,2021-12-28,2131717.263450096,1173527.395331665,4709333.385999972,7755.601351972529,0.0,50718.53,47317.78,50714.73,47536.39
32,2021-12-29,2826520.961371259,1208860.2496983767,5704635.308105228,11354.861983298988,0.0,48145.34,46107.79,47536.39,46471.7
33,2021-12-30,2307062.622747552,1278960.8185637626,4934627.072493234,0.0,0.0,47917.89,45964.28,46471.7,47129.66
34,2021-12-31,2771330.2954807263,1333682.2919783266,6350278.453498558,1938.127446319427,0.0,48573.22,45665.44,47129.66,46197.31
35,2022-01-01,2119594.8716563927,1325541.976043832,3941079.904537707,0.0,0.0,47950.29,46196.03,46197.31,47737.35
36,2022-01-02,2252778.0663525597,1300988.784786063,3383900.6851421073,0.0,0.0,47979.26,46666.18,47737.35,47306.41
37,2022-01-03,2687891.474394303,1358331.1483217215,4092906.9540867913,1354.8213550070595,0.0,47572.23,45707.55,47306.41,46450.79
38,2022-01-04,2899297.124364839,1422819.6562063708,5128841.787136534,0.0,0.0,47529.48,45587.91,46450.79,45824.54
39,2022-01-05,2128364.916921838,1335461.8146840762,13192556.83348218,18007.049687069724,0.0,47067.18,42510.86,45824.54,43432.51
40,2022-01-06,1961886.677347152,1413986.7261890736,6856050.564712168,1336.7399564093425,0.0,43779.23,42468.76,43432.51,43094.54
41,2022-01-07,2739461.259850117,1451364.4412605555,11838042.535301356,1953.221022631688,0.0,43138.79,40750.42,43094.54,41543.79
42,2022-01-08,2639722.9655509754,1451779.8441265142,7676960.671581093,1763.3708790163414,0.0,42306.77,40534.37,41543.79,41686.67
43,2022-01-09,2481627.2734718593,1441754.8706421545,3908819.8005040647,0.0,0.0,42800.66,41237.13,41686.67,41869.6
44,2022-01-10,2477415.073413519,1540053.3999786102,9798992.561916605,863.5623028263356,0.0,42251.07,39667.6,41869.6,41832.59
45,2022-01-11,2249937.081680298,1413663.4675138872,6721584.172640825,0.0,0.0,43122.32,41279.45,41832.59,42743.03
46,2022-01-12,2029802.0412442212,1741217.693796994,4886451.618004807,0.0,0.0,44293.83,42471.08,42743.03,43919.67
47,2022-01-13,2581693.925876015,1414976.8837517234,5259675.072242572,0.0,0.0,44442.67,42334.75,43919.67,42575.61
48,2022-01-14,1989158.338432797,1251816.5408345654,5989602.405975344,0.0,0.0,43467.05,41785.44,42575.61,43089.83
49,2022-01-15,2245507.4806285044,1431376.132632332,3473204.3856775295,0.0,0.0,43811.94,42589.82,43089.83,43088.74
50,2022-01-16,2199278.512939883,1398226.3716026936,2614235.500971535,0.0,0.0,43484.21,42617.07,43088.74,43100.36
51,2022-01-17,2342454.3333658483,1050765.7138418246,5195205.192625161,0.0,0.0,43198.05,41571.67,43100.36,42224.38
52,2022-01-18,2417790.8030364164,1165115.6526989532,4960940.237406637,288.4770048579618,0.0,42682.77,41301.01,42224.38,42372.75
53,2022-01-19,2599643.9721307177,1251549.1698512642,9384384.839304697,0.0,0.0,42575.28,41144.83,42372.75,41674.8
54,2022-01-20,2959890.18461292,1281439.4017279376,10867859.70553095,0.0,0.0,43513.14,40564.32,41674.8,40697.03
55,2022-01-21,2793174.474155002,1224474.752707301,22484868.073311485,39618.45606098595,0.0,41116.66,35494.42,40697.03,36469.3
56,2022-01-22,1692893.300364209,1361238.9241464734,20134282.303220846,527256.2844046722,0.0,36811.86,34130.35,36469.3,35075.92
57,2022-01-23,1444878.2144630982,1471674.729276205,9201144.030896425,0.0,0.0,36539.19,34648.38,35075.92,36288.15
58,2022-01-24,2080568.6502821532,2024507.9305908151,17928880.079844303,0.0,0.0,37469.19,32990.72,36288.15,36702.79
59,2022-01-25,1794255.907126389,1835126.0082597989,7450193.819249725,0.0,577.2797136334661,37555.35,35732.05,36702.79,36975.99
60,2022-01-26,1775633.6838141368,1616201.4335967633,8262675.03641796,0.0,0.0,38930.36,36275.92,36975.99,36829.37
61,2022-01-27,1743182.3450049353,1609082.0307978622,6513910.450636618,0.0,0.0,37242.79,35543.94,36829.37,37189.85
62,2022-01-28,1650086.4004537244,1640057.15672024,4681891.85774216,0.0,0.0,38021.06,36176.78,37189.85,37744.7
63,2022-01-29,1615747.4262969354,1743491.5694633652,2573034.635438475,0.0,0.0,38728.29,37343.45,37744.7,38184.86
64,2022-01-30,1718840.5488706878,1792027.2958148625,1772091.118171641,0.0,0.0,38364.51,37377.53,38184.86,37908.44
