time,open,close,low,high,TradingVolume_binance,liquidate_long_binance,liquidate_short_binance,OpenInterest_long_binance,OpenInterest_short_binance,TradingVolume_bybit,liquidate_long_bybit,liquidate_short_bybit,OpenInterest_long_bybit,OpenInterest_short_bybit,TradingVolume_GMX,liquidate_long_GMX,liquidate_short_GMX,OpenInterest_long_GMX,OpenInterest_short_GMX,TradingVolume_perp,liquidate_long_perp,liquidate_short_perp,OpenInterest_long_perp,OpenInterest_short_perp,TradingVolume_GNS,liquidate_long_GNS,liquidate_short_GNS,OpenInterest_long_GNS,OpenInterest_short_GNS
2021-01-24,35875.72,32275.63,28880.0,37961.0,2313462.2989948187,585502461.6024271,269874957.0746994,875467426.5736,875467426.5736,170410.215019021,43177102.97749999,60765462.08349997,182294640.99,182294640.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,32274.88,33126.21,29240.0,38641.1,2567388.9669973147,489025498.41226363,348162101.5303804,1039220288.31582,1039220288.31582,267604.2380156565,71717236.3674999,77967655.97199991,146257999.808,146257999.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,33125.11,38849.25,32322.47,40992.4,1831202.0159969148,315090052.6670992,233471115.77519837,1225564780.2915,1225564780.2915,171109.8790251435,41474973.367499985,37434879.66200002,384517579.719,384517579.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,38849.24,48655.21,38037.0,49875.16,2185525.42299241,497488834.15088755,588030159.3071628,1811110786.94728,1811110786.94728,218548.18801166854,60429815.9815,54018777.33049996,290215030.677,290215030.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,48659.1,57487.43,45349.21,58472.14,1784900.9009948168,537483103.2691892,457794649.2866674,1900065625.80835,1900065625.80835,151941.66300824855,67277953.50350001,70422340.03699997,310835722.464,310835722.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,57475.5,45163.36,43002.05,57591.87,2974388.054996617,1520158672.1384761,585476326.1574993,1334327218.47568,1334327218.47568,261642.71801480715,134623727.39099962,72130531.79049999,230776601.712,230776601.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,45162.64,50995.27,44972.49,52681.51,2144521.219994273,513814075.02571815,454938851.7824755,1500104807.72796,1500104807.72796,175842.36602975783,70765859.78899999,62272225.910499915,276214679.884,276214679.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,50991.35,59037.12,49310.0,61950.0,2247445.1849925113,584989709.7619549,564528620.0297465,2130786922.104,2130786922.104,187541.25601093913,88297540.81949998,78100516.78799993,390146620.856,390146620.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,59037.11,57415.18,53335.0,60740.0,2133105.879992989,1036845545.1145158,322483849.2316773,1860386011.27566,1860386011.27566,182476.39198924304,99857834.1064999,61915985.983499974,373416375.57,373416375.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,57415.19,55805.08,50452.08,58500.0,2087199.2089915224,887656813.2350576,380462897.4757668,1741661870.06396,1741661870.06396,160775.83199355882,93402465.25749986,51566798.140999995,358301158.24,358301158.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,55804.16,58234.61,54931.15,60397.85,1583349.8389973072,503552619.6989405,262178618.34177804,1967731224.44381,1967731224.44381,118486.25200844309,77493998.3945,38647507.911000006,361866854.112,361866854.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,58234.61,60090.2,55536.07,61800.0,1296995.4419982308,378130947.8075097,218216485.79852846,2069510213.5924,2069510213.5924,87518.48998833701,42995063.229499996,36050780.54799998,383743377.159,383743377.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,60093.26,56140.05,50050.0,64986.11,1938187.2989936625,1462766836.749286,305723304.00001645,1591606122.5718,1591606122.5718,151959.39099939566,109242444.05549982,43505897.05450002,466597893.3,466597893.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,56140.05,49063.94,46930.43,57532.7,2479401.729992066,1027969352.079148,419828505.26553875,1604836338.5752,1604836338.5752,160347.18500952228,94008661.41699989,66831633.867999986,317849144.15,317849144.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,49063.93,56630.33,48763.0,58488.17,1842365.0559950243,102344341.17884958,259641180.6223307,1883641321.01914,1883641321.01914,112957.43706253245,48553434.55599999,66386815.60299992,325979839.494,325979839.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,56630.34,58292.53,52880.38,59590.96,2020470.5179945661,80192990.45183995,80476002.42593996,1853265143.43994,1853265143.43994,116505.36800804429,68435741.82699998,32095269.903500002,293461881.957,293461881.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,58292.53,46429.28,43866.0,59654.0,3153239.485994059,170932809.5617292,119392479.33884965,1716266506.75328,1716266506.75328,196114.77000759463,111551317.31849985,39634054.087500006,281489863.468,281489863.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,46429.28,34651.6,28688.0,46655.0,6062358.788037006,198637533.87283814,150052123.62759876,1060102289.572,1060102289.572,566486.861135011,209265676.5914994,121806718.78999951,175058944.32,175058944.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,34656.53,35651.81,33356.0,40900.0,4505132.885007688,54404770.943549894,50929912.32210994,1334181250.1455898,1334181250.1455898,329395.0290500277,74971923.14149995,87169120.09049985,220003282.415,220003282.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,35651.8,35801.71,34150.0,39470.0,3950260.877998334,37812993.18720998,39684588.045600064,1591924001.79617,1591924001.79617,317550.96102368354,82344577.28199989,67705031.96499999,254758913.572,254758913.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,35801.71,38993.65,30969.0,39374.18,5237052.662029159,79399196.42079978,78909513.77161983,1972553835.471,1972553835.471,541417.132884606,127946320.41199973,220507527.7354992,358908501.926,358908501.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,38993.66,35588.64,33312.0,41413.0,4873166.058013186,80259244.87275979,73652557.42173985,1927722460.44288,1927722460.44288,505324.9920651723,174284586.91099954,106241114.75049981,364522113.5985,364522113.5985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,35588.63,34687.71,28780.01,35746.28,7746201.772059668,148463444.33451906,122552329.62406924,1929715671.90726,1929715671.90726,874839.1291913169,173903292.0324993,224032258.91549903,346408856.469,346408856.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,34687.71,35280.16,32672.04,36623.0,4617382.922010585,57617492.65331991,58414510.885909885,2109182629.1707203,2109182629.1707203,533064.1479579962,84575961.20849979,128060609.31549984,472741441.145,472741441.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,35280.17,34253.81,32066.0,35281.55,3726937.417001142,47940724.16049993,45931790.72892996,2152214015.54256,2152214015.54256,478186.24202847225,78380567.3244999,83220540.71899992,484672579.29200006,484672579.29200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,34253.88,31767.0,31018.59,34662.73,3380014.7739904243,59156771.05284992,39655079.62203001,2047800917.817,2047800917.817,413099.12098852673,87790218.39049992,50324134.96549997,451788961.56,451788961.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,31765.23,35370.66,29242.24,35400.0,3458136.5559976236,41075800.40824999,63106529.61836991,2555740463.5737004,2555740463.5737004,465551.64199507004,79072201.0444998,212783739.19049984,648729811.4000001,648729811.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,35370.67,39846.78,35185.49,48168.6,4467666.6560073765,76264812.96429977,102301021.25438961,1987055436.51234,1987055436.51234,645371.6739996508,135927809.31349975,283210389.0090006,505310904.4665,505310904.4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,39846.78,43787.71,37291.0,45350.0,3985777.721998551,82937241.14108983,94600120.79731971,2295617549.5997,2295617549.5997,506036.551999617,74703487.17499995,101906420.32399984,558066799.836,558066799.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,43787.71,47006.02,42785.0,48300.0,3126823.2539938097,62912443.689129926,78814351.09075983,2508988058.84576,2508988058.84576,382100.4309996301,62692333.50650001,59971365.35799987,598365000.576,598365000.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-22,47006.02,49273.28,43938.38,49833.0,2765686.7559904107,65512921.29870992,71432211.55660991,2816408800.03616,2816408800.03616,376054.195999622,67175834.5095,64357776.9155,681199095.9375,681199095.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,49273.28,48795.41,46280.0,50600.0,2560203.3289919263,57028592.00039997,56611122.65125997,2809070167.7744803,2809070167.7744803,396612.0339996381,84445011.01199988,55269636.47199995,702367434.31,702367434.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,48795.42,51799.57,46550.99,51950.0,2423516.374991674,37388092.92274003,57809803.04425002,3237859705.1909103,3237859705.1909103,352235.4879997218,77378683.32899995,63758889.87949997,959508468.753,959508468.753,40662.158323633106,0.0,0.0,38775.42447690151,88.94348814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12,51799.56,46046.73,42088.0,52950.0,2566502.4309965177,86622758.87606987,51319660.50072996,2223702775.45938,2223702775.45938,396043.05899977335,91354809.16199997,57165295.476,608674702.2075,608674702.2075,2302270.016977444,0.0,0.0,38150.19318192397,7005.412005477373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,46048.02,47256.91,43323.93,48850.0,1877795.5539950908,38685744.84307002,38063181.56845003,2440426980.1193604,2440426980.1193604,275574.5499999002,50741951.16050004,60450991.690999955,776734075.5260273,776734075.5260273,6587417.628000975,0.0,2516.1296566187707,604958.5917262172,615.447270961522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-26,47256.92,43150.0,39503.58,47345.0,3255166.872995785,74129107.60223982,64994200.804779924,1908976323.65,1908976323.65,494314.33599959983,61916621.413499735,64651170.15549986,639246054.96,639246054.96,7290510.037849986,1003.4604706150365,0.0,539600.7190859073,233118.9085045985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,43150.01,48187.3,40708.73,49304.12,2168356.0999922133,36676350.97539003,44905426.63796999,2315428436.4435,2315428436.4435,358067.6899997162,10635971.0205,13723579.491500009,763784493.8549999,763784493.8549999,10806930.256669763,0.0,0.0,398172.7504877354,175480.27952400618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10,48187.99,54700.0,46885.29,56789.0,2031846.4269919007,46571450.48777005,55163008.69548998,2872254498.1,2872254498.1,315259.16999971354,19969143.12050002,24047657.188000023,686416134.6135,686416134.6135,25306626.721050236,0.0,579.0243001657686,2776213.087652657,290854.8938752972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-17,54700.0,61571.45,53750.0,63997.61,2193179.716991041,45541707.501590066,75654244.86309999,3277205507.27265,3277205507.27265,311637.7739996608,27201175.691000015,26356545.78350001,844001430.2160001,844001430.2160001,56380896.58634506,0.0,0.0,7922093.935123881,104950.28127238824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-24,61571.45,60902.82,59504.46,67150.0,2334510.8449892937,52064561.92434008,65073916.34984001,3468532776.02568,3468532776.02568,324242.2619996945,33758581.466499984,15368285.343500003,979036131.4965,979036131.4965,89425098.95966133,0.0,0.0,9095171.327610023,1227627.391531561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-31,60902.82,61348.61,57550.0,63795.98,1706867.1969930953,59290759.45429988,61828033.23940997,3392099307.09895,3392099307.09895,257232.6169999155,18761780.214,9522454.4205,1087874574.768,1087874574.768,56610052.91897075,14689.3083020733,0.0,9569914.026006816,20095.71945614624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-07,61347.14,63316.4,59400.0,64349.55,1314976.8389962304,45296203.345300056,36630883.030110046,3563721848.4924,3563721848.4924,209970.61700002858,8198855.997500003,3589330.6874999963,1164341402.304,1164341402.304,52226601.79431145,0.0,0.0,16165886.090768462,57796.55747483237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-14,63316.4,65568.39,62313.0,69198.7,1568334.4809946928,54965347.27843994,59825348.96679997,3782268515.19192,3782268515.19192,222048.13500003653,18786462.029000007,11374768.4555,1233593427.264845,1233593427.264845,107952953.12926744,0.0,0.0,11282686.283302208,95593.60971976654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21,65568.38,58661.39,55604.0,66395.05,1947376.3609901739,92873828.6660397,49912102.58896004,3299160745.62667,3299160745.62667,245619.0730002018,32137592.417499997,13172406.816000007,1124196703.443,1124196703.443,59998775.33378594,505235.37123882154,0.0,6754106.7256675465,368362.25636225886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-28,58648.87,57315.73,53245.0,59624.56,1727899.9879901593,103117844.4352695,54761314.46953006,3570560948.5326905,3570560948.5326905,224894.50999998974,34955831.30050002,16821461.813000005,1122146251.753427,1122146251.753427,124417819.95830339,81351.96111653646,0.0,6316963.724850171,9694310.86828757,1150856.1582436413,0.0,0.0,14810.86684738889,104537.3969518386,0.0,0.0,0.0,0.0,0.0
2021-12-05,57315.72,49376.6,40888.89,59224.99,2331522.864990842,152075039.331129,71783782.24857992,1976133003.39,1976133003.39,332276.89499974286,46034611.222000025,22833255.536000006,613517817.6060001,613517817.6060001,124203820.83548243,3709472.5824216744,0.0,2724356.6524798414,1547198.7654635056,43462669.297662295,11003.2004382271,76716.25149162133,464068.9703056839,590706.8178578506,0.0,0.0,0.0,0.0,0.0
2021-12-12,49373.83,50057.01,46724.35,51929.0,1790893.2189909585,50355595.33831001,49799739.123919964,2177278005.0216603,2177278005.0216603,259325.71399994916,17093296.79850001,23498978.215500016,689700983.699,689700983.699,68923320.89450942,56760.6194574828,534.8563645149,4316939.391097122,5243413.091368267,49568352.9159836,0.0,18453.78361999897,642702.323345786,1241529.6977485348,0.0,0.0,0.0,0.0,0.0
2021-12-19,50057.02,46668.63,45373.11,50180.0,1934998.7859933733,46717499.11770001,37720793.80443002,2616032502.2610297,2616032502.2610297,314089.0999998171,16803649.4435,16716373.170000011,677840767.4265,677840767.4265,129659988.06563085,56378.624909656995,622.1444836736,4306296.0823896285,2731138.643334235,61598556.16013939,0.0,5662.810892144529,1598171.362250826,1399642.559189542,0.0,0.0,0.0,0.0,0.0
2021-12-26,46668.65,50765.73,45530.67,51805.0,1550789.639995486,31659709.79977003,40367706.990010045,3670211504.781901,3670211504.781901,239446.60799997652,12451724.028000005,15138363.858500006,820567295.4990001,820567295.4990001,155511281.3759004,0.0,0.0,3667243.13292876,3581645.692493815,24990151.917598974,620.6745769197246,0.0,1133469.4337410622,1495262.8658082192,15139627.0,1343783.0,266114.0,2610190.4945595446,287267.4424702852
2022-01-02,50765.73,47280.0,45650.0,52134.0,1708421.7669944044,45867759.85657001,30738272.96417003,3465520267.68,3465520267.68,284674.1059999015,16795283.62950001,16299915.439000003,727086554.12,727086554.12,152032860.81466928,191727.91632975603,0.0,3286543.070580134,12560948.668604389,31129466.224415693,0.0,21048.590781590945,2252778.06635256,1300988.784786063,50095261.0,4072843.0,55702.0,6616839.183434938,1948203.427234847
2022-01-09,47280.01,41851.22,40456.56,47575.22,2301888.2799899136,75871672.31571983,37499737.29142,3187332960.11886,3187332960.11886,411974.64999951154,24470512.721000016,21011082.18700001,707472128.256,707472128.256,186001833.7064097,508805.91841877566,0.0,2785747.927611717,2410948.122059721,52694179.14680418,0.0,24415.202900134154,2481627.2734718597,1441754.8706421545,51202463.0,3417226.0,3227963.0,3477311.48789493,8975743.537912
2022-01-16,41851.22,43060.66,39610.0,44396.68,1982615.890990295,35061347.103740014,32771133.332080007,3173778581.92714,3173778581.92714,380531.57399962755,17765673.8465,25874240.458000004,731313450.242,731313450.242,173693931.09057727,20480.26666526311,0.0,4017085.274174601,1256638.9064123034,38743745.71742921,0.0,863.5623028263356,2199278.512939883,1398226.3716026936,48698717.0,2287897.0,1227213.0,5634765.96996124,25457002.556617044
2022-01-23,43060.66,36230.01,33950.0,43495.0,3069035.1809996776,85198881.84879944,51065853.83024993,2685727126.9890304,2685727126.9890304,615708.3079995357,36986428.33549997,36903369.1395,630560233.3066376,630560233.3066376,75941036.67425169,902615.8718001279,24316.49977316,841143.2695477891,491094.379766352,82228684.3822962,0.0,567163.2174705161,1444878.2144630982,1471674.729276205,78535574.0,5003298.0,1343372.0,2667583.4271011646,2927647.66079388
2022-01-30,36230.0,37870.01,32853.83,38886.58,3009615.8410002813,59042232.31059987,57157330.306029886,2926351512.42587,2926351512.42587,598992.4489991211,24759977.524500024,40104813.17949997,672004392.2276213,672004392.2276213,69271866.52429949,480.9937599652,13050.7151061,809233.4732888441,1174823.8035745337,49182676.99750088,577.2797136334661,0.0,1718840.5488706878,1792027.2958148625,59796819.0,2172554.0,2203527.0,2028345.5398480687,5897333.629187738
2022-02-06,37870.0,42361.35,36204.3,42656.8,2305600.5339924903,36596672.356250025,38716824.26309003,3410411299.0416,3410411299.0416,452708.1099991622,14572949.098500002,24243065.602500003,820434564.95,820434564.95,69452323.38384624,3439.14237851,49610.298446739,1800913.2228534902,418155.2266568784,32977859.09700218,624.2689103030125,0.0,1732743.8927862511,2897128.420390202,114341281.0,2546522.0,7947508.0,6172612.070206382,3028491.4357337304
2022-02-13,42361.34,42041.13,41540.0,45847.5,2613181.995990718,49457422.765629984,51395685.08196001,3014327117.57127,3014327117.57127,535873.4779993285,24844781.78100001,26059584.821000014,739450130.4154999,739450130.4154999,70852426.44861111,0.0,5127.61788705,1750569.6300600658,1930111.2976623,34574677.536728896,1797.7384179185078,0.0,2385080.54131631,2044523.6149127025,140720820.0,6882646.0,2773960.0,1428101.2728377292,5484465.30693953
2022-02-20,42041.12,38368.1,37905.0,44777.0,2163374.234993743,34182914.969420016,27876144.286739994,2827109440.2893,2827109440.2893,475841.8279993768,18257289.009000015,17370308.941500008,776965327.905,776965327.905,31133236.06396448,797.4790520500001,393.7004631,3865204.288014941,403695.1093361105,27473775.984325588,2769.368203579127,45534.59615944813,2649957.939650402,2244783.096860825,100528376.0,2303490.0,965759.0,1926472.5113555165,2469029.867883255
2022-02-27,38367.9,37672.0,34303.7,40441.1,3530472.475004319,48106012.03089994,41981932.433899954,2481124595.6080003,2481124595.6080003,793053.4259994584,35156847.798999995,44746040.89150001,723026831.58,723026831.58,303694423.4449129,209711.1027085014,59876.15050555126,1425910.430616904,17742530.130665213,54216432.52747737,11041.260047385736,16830.857667333446,2299712.423729838,2096657.5006004395,57736091.0,875170.0,4332808.0,1438657.0046675887,2262762.8590946584
2022-03-06,37672.1,38401.1,37414.4,45350.0,2816548.9419929544,40964848.65360003,32363060.329600047,2780425194.1152,2780425194.1152,650271.1879996785,26353998.574500017,34000659.20850001,689899827.906,689899827.906,994323193.1981971,2200.6931532566,724608.7545387817,20714687.294025287,3375024.745919086,27835225.31316263,92297.75957162931,4344.3098851308305,1974387.8466053717,1850276.3168615832,40384013.0,2938766.0,1337332.0,1968530.2891969257,14798353.81504285
2022-03-13,38401.1,37743.7,37134.0,42647.5,2770518.8549913247,33414613.19680002,27674571.931600023,2856434270.7431,2856434270.7431,687775.9069997956,28591119.500500012,30049748.20000001,766090232.336,766090232.336,671119639.6609004,35818.86860045,3432.3504118307,3215107.9278893345,372130.177082079,25540395.48891834,674.4877228496463,29715.139838100004,2203867.3251332743,1831809.6047477864,45488486.0,1873205.0,817136.0,5522672.499740866,3718754.503925493
2022-03-20,37743.0,41261.0,37522.1,42446.6,2320847.9309961633,21568853.260200005,21317430.34870001,3106588511.499,3106588511.499,554391.4889994396,16319859.70350001,26416699.822500013,876313352.9915873,876313352.9915873,180941162.67547688,451.35040984,1398.33947584,17050065.255859688,1404093.4674157323,32269273.811061367,744.12448166683,0.0,1890239.5392413472,2407913.3629819006,338814791.0,1612223.0,45134759.0,6390448.327284925,8462864.37618532
2022-03-27,41261.1,46820.8,40430.0,47047.0,2055267.434994744,17575847.90430002,22306120.053000033,3755762076.04,3755762076.04,518102.50199957425,16248622.323499996,27907273.76000001,1125412453.496,1125412453.496,818343835.9304256,195.31333566648,296253.83704327623,1853948.2280943028,3867839.790806081,23472395.8324963,4677.4790151809975,0.0,1677273.3773015465,4039993.9067437984,542446454.0,2013609.0,227292.0,11304921.086974004,16502541.671038698
2022-04-03,46820.9,46392.4,44206.2,48200.0,1910331.9129956963,35039125.77650003,30066899.92110002,3330829529.3196,3330829529.3196,533042.5979994476,30832070.264000006,19918098.072000004,1027190735.229,1027190735.229,389164967.6933387,0.0,5271.09643547,2739733.012835726,151430.29595456272,28910709.673166316,29500.159202205254,1884.282783199603,2356177.5392729323,3169107.2422499564,167854521.0,8247309.0,2788554.0,12176015.71606512,7810527.315036964
2022-04-10,46392.3,42140.4,41838.0,47188.0,1755879.7279945123,37985322.67870001,19899629.374200016,3554669835.4464,3554669835.4464,517329.69499945594,20840015.445500005,18774932.631,978564068.704,978564068.704,535987257.92096925,69950.33135206098,0.0,26385631.42452746,432275.5845998712,19699259.835707612,0.0,18832.676031351504,3045166.5910269264,2584441.517120623,98889425.0,12506589.0,1705198.0,7535478.755510408,9236470.205783203
2022-04-17,42140.3,39649.1,39136.7,42399.9,1868436.3779933308,29569699.849199995,19130451.52129999,3312557251.7386003,3312557251.7386003,565545.363999695,20665496.592499994,16710995.939000003,1018986505.796,1018986505.796,322083314.0894812,10164325.479025085,2137.98054762,2740321.64283893,14858383.799149204,15901232.052282695,0.0,9052.326004997394,3230903.951731939,2584902.9848217946,102639675.0,4492832.0,779932.0,8147058.003272803,8422347.865868544
2022-04-24,39649.1,39433.4,38465.7,42966.0,1847071.9669925268,29274982.7195,21224330.173200026,3383147581.6974,3383147581.6974,545999.8339995653,15452613.919000003,25027699.040000003,971343179.8155,971343179.8155,156894690.03961232,284298.4721802388,9805.45714637,2644448.0667381017,1667239.9960977563,21573625.983459085,8289.97329105465,5065.527812126349,2926031.4462798587,2775583.0775472904,48593001.0,3432339.0,262388.0,9476674.63899321,8724150.692663476
2022-05-01,39433.3,38440.5,37350.0,40800.0,2411324.694986451,39759485.054900005,29112090.17360002,3174142755.1995,3174142755.1995,726284.7399996093,24029274.6065,20964727.32450001,962779713.576,962779713.576,89773665.31888339,23850.769819072295,675.48902616,3817859.967683653,1118528.7217062209,33089020.693440415,56.0164000963899,25.25746876177651,3694962.9485665606,2805910.491512944,27674567.0,604173.0,539914.0,8916563.272255853,9489164.49326223
2022-05-08,38440.2,34032.0,33665.0,40071.7,2602414.84798668,30955942.63970002,23308826.569100022,3034125852.7200003,3034125852.7200003,786992.8729997721,30587970.227000006,24963999.009000007,930226215.6775,930226215.6775,164423568.57937333,100121.26175633859,841.0378098904,7105743.047942544,3510651.983422964,31749166.738434438,0.0,73795.48394645329,4498315.12798648,3303437.695349894,80369907.0,2054667.0,441086.0,17073841.143777966,12623983.655970942
2022-05-15,34032.1,31324.4,26631.0,34243.3,5130369.830027372,91639624.0315992,84120628.74879964,2277741310.2132,2277741310.2132,1653572.659994797,63179081.22499989,64330700.47299991,788603580.846,788603580.846,421918284.72987163,798964.5740839643,204631.22402568726,9566155.41685181,2958041.460175275,56916881.36267903,3336.0003200866736,166618.36835993655,3471689.720099763,3988167.789252969,105122478.0,1583416.0,313311.0,20574113.69104489,10484514.934084171
2022-05-22,31324.3,30284.0,28629.6,31327.4,2766522.7549873623,26208612.3202,24794001.376900017,2533167807.312,2533167807.312,825234.9769994803,21797572.66399999,24253248.869000006,866001647.1144999,866001647.1144999,64051776.66940671,1187.148980355,0.0,14007799.550936587,1355434.798027084,12598203.973843027,0.0,3449.3079208508966,3242272.6207291987,4109073.163186724,41111630.0,1874773.0,354672.0,21272573.50353789,9163341.079447877
2022-05-29,30284.0,29452.8,27952.1,30658.0,2788470.0129914167,26353687.6952,19500730.21080001,2537278785.1008,2537278785.1008,952164.7819990302,14276435.718999991,20908807.81300001,893366367.372,893366367.372,68710993.33840151,26520.91348205178,997.53484984,15967010.90063742,1649068.0963747122,17746324.770916678,0.0,1501.8110318991598,3760690.3575959057,4422821.925626866,38733221.0,1606502.0,2655844.0,16724839.226939917,9890257.208385114
2022-06-05,29452.6,29909.9,29220.0,32427.5,2564003.3279904844,22253226.370999996,19750354.901400015,2481053153.8199,2481053153.8199,767092.2629992581,20304791.689500004,14557376.345500007,891010608.1865,891010608.1865,49262893.2170223,2002.5041137175,405379.1491092805,9431237.219370352,1167756.9326310474,17984337.306907803,3316.941275731324,2615.979654186216,3350399.792758716,4716246.831983432,74565100.0,2311966.0,750456.0,17089506.26571419,11229698.571849464
2022-06-12,29910.0,26564.7,26538.7,31780.0,3288800.1879896196,36663112.44499999,27483064.044199996,2287715942.2668,2287715942.2668,1185231.4839987266,20229888.819999993,30461853.717999972,850839570.0825001,850839570.0825001,108111136.32035086,40745.05743411119,809.9247926126,2702465.720563638,2505414.723531886,24892510.850786753,1274.4231265058381,321272.4591667856,3564535.0085175363,4555882.107659179,119432230.0,11902734.0,588246.0,13498307.884736665,12528870.17145907
