time,leverage_long_GMX,leverage_short_GMX,less_than_1X_GMX,1X_5X_GMX,5X_10X_GMX,10X_15X_GMX,15X_20X_GMX,20X_25X_GMX,25X_30X_GMX,30X_35X_GMX,35X_40X_GMX,40X_45X_GMX,45X_50X_GMX,more_than_50X_GMX,leverage_long_GNS,leverage_short_GNS,less_than_1X_GNS,1X_5X_GNS,5X_10X_GNS,10X_15X_GNS,15X_20X_GNS,20X_25X_GNS,25X_30X_GNS,30X_35X_GNS,35X_40X_GNS,40X_45X_GNS,45X_50X_GNS,more_than_50X_GNS
2022-11-13,15.424667483231909,8.068331010598397,2439295.750090394,52485616.82793607,35696595.693691924,89033317.22922163,61715214.49678858,24442471.9919226,211879309.8300998,24814.640087403364,0.0,3014.8790400000003,1462.104,402294.26442183956,74.53699305714272,65.07005695862746,0.0,91814.90558970976,78388.97825144044,199123.40621916568,154380.03992031663,71079.58158051099,85831.31845592087,91069.36484618174,108373.49875776397,60113.364941338856,300091.23550724634,122698.8121291179
2022-11-20,15.798694450611931,11.41397309207476,108979.67112597008,21139751.45675024,38340906.585358076,27704484.081418276,14553703.9208934,6403117.441656511,45225681.86269512,528808.8139067953,6875336.128833637,191554.32874047625,12117201.285219353,33596.761427119876,72.7174528119086,65.12523351664622,0.0,210444.68387902214,224260.47751291108,220299.16498827282,88909.78338214375,83570.39336080586,181202.96632298685,42110.793337991185,60982.74926470588,55227.78991596639,261158.50952380954,128476.30383931247
2022-11-27,22.76740677397932,16.84328413169112,129569.87848067454,7273895.280944447,12819039.549981544,20226921.550192136,25604371.923762213,44085835.510799944,77276446.00087951,12682208.022921328,19369683.746433128,33341121.57880656,71476773.64230229,22276.645574054055,66.40978082723709,61.694399604146206,0.0,63463.510103854955,193628.08097713097,227550.6462512724,157581.49628776242,49725.85624613482,147952.75953505954,26188.686933550092,63920.04230769231,98313.41502419149,58813.431818181816,55489.9629814825
2022-12-04,23.55070704670578,11.405157856011721,600833.1481880649,10182406.907892397,28404751.29519002,61909913.5009428,5770097.244313766,22940205.965398252,24493921.837560415,1885272.7299461667,13653639.690924054,2214058.8313899264,26068835.822412014,8918.260392282798,76.32042678525987,73.09472215965208,0.0,69924.14875222817,69420.50528973949,173350.2887926888,38956.70207426844,39459.798412698416,105323.4905050505,62756.066666666666,39434.4,76655.81186868687,42168.416666666664,71874.38262550907
2022-12-11,17.145809338275132,13.87234089671054,87463.42862549235,4169964.3178153634,8477330.930722786,2892507.55346456,3007759.4901541914,3055124.4807081125,7730887.136141781,11351862.192588225,1316780.100865368,942531.1817807569,23543722.96561721,1683.9126068775,72.57212008469487,61.478518267765345,0.0,83584.9773976024,81265.8,76820.39796606902,28206.67698412698,54092.005050505046,253885.125,27375.511904761905,33916.13690476191,42457.833333333336,1484056.75,141628.40464778402
2022-12-18,19.217369012016665,16.61159049625891,396417.05631510535,3585687.5917694056,27498772.49556959,10771319.251360029,17601669.68324312,14125618.13274757,28279389.565764226,14626209.122972446,26166803.891263798,6289225.886057563,33805794.9562946,500.0,63.26087401041298,67.76316435833044,0.0,99030.53508844097,87430.64652810957,186471.73162422056,35447.067155067154,271480.6522727272,560971.8772860593,102156.18752931795,39689.19047619047,46816.832722832725,63018.63984674329,146632.69884457608
2022-12-25,24.221827398713337,10.965610031413805,64470.0729343409,2976906.846882018,13304888.13134776,20196369.593799695,5893956.74355652,4290172.078355866,7469419.680318861,5138223.051806539,2347876.389020878,3727463.973942938,35010968.54019084,0.0,76.66788244814236,73.42496581901784,0.0,41403.15,61933.5,85708.54563492064,65116.17857142857,580071.8333333334,568771.375,49037.933333333334,10648.0,44831.2,40996.833333333336,238633.6911436077
2023-01-01,19.81182081782389,14.589764125355867,11989.268189898448,1581737.77582039,3584437.5680137263,2057601.1999379962,2921848.2812965275,2677918.1155585065,2973434.7292962545,932036.082959823,2789599.4262374807,4077403.5414433475,4537738.657427588,18647.5975,75.29762429067235,65.79573710062125,0.0,31399.03333333333,99521.84523809524,33728.82142857143,33574.86111111111,106269.26666666666,158500.29166666666,11368.271428571428,24631.5,68076.0,275073.6666666666,110741.28704373213
2023-01-08,18.937251171646277,11.654979225891452,111407.4759635271,2994778.5861224043,3147416.1658427073,966622.8032853097,1664571.7996985347,3796480.2277840003,2541212.7321943436,1372434.5295612887,1770251.6678722408,1633174.6435549397,5141497.424013871,27330.22159788152,95.25521318439327,68.41421295791044,0.0,100526.26190476191,54028.083333333336,105374.33333333334,32691.929653679654,43614.66666666667,95194.89761904762,24916.357142857145,4679.0,26982.93333333333,18206.666666666664,43757.86268337254
2023-01-15,21.977678741952676,15.551259507471304,337488.5871257423,6387398.34772833,15376130.294388564,45708240.548306406,57578284.56338344,84853398.93827672,28412710.73584225,21089401.11447814,15841882.247546325,26893226.22530526,89701210.50053228,81289.5,97.73193654060142,71.71426640992988,0.0,77684.13972398697,164883.09833333333,107294.13135935769,57835.0866518847,65177.39659007658,102623.66324327016,120190.65200632394,123479.0001984127,33935.20817221994,109793.66937799045,81292.8674044533
2023-01-22,18.071483449242688,16.075266332885434,239442.98349992014,11621019.89986311,17782392.9232845,12125757.809354838,17089148.56613468,13878934.821142,17037866.38372101,7637904.869657698,8763983.273688203,10969786.616675248,62688525.8484673,232547.19044759002,89.83070937856004,71.76852241455201,0.0,64521.712702482706,70189.74523224523,102717.22803644261,85189.67654522897,137544.94175685427,219490.25125911814,66703.01551666873,212805.11380655807,62190.2784914361,127189.16858214249,107854.32250211676
2023-01-29,15.8087803546273,17.32663922273633,280932.7773553043,20339612.094022032,11519390.41064858,18602314.04996179,24539368.272202596,28051192.202727903,10515743.438508213,6594861.820249425,9831702.357331881,4799025.8616963625,60062669.545782365,391459.0237751569,99.43433513467478,80.49213407153944,0.0,99347.6564102564,84026.22441196852,77897.00823846695,84652.15532943759,121517.07217948718,87622.05001368362,42763.49530644794,1020009.5333333334,56727.420512820514,134139.68852813853,74263.58231028759
2023-02-05,19.474631269257678,17.519954178563335,115198.51440399981,9629675.983205907,17533823.10314481,28274405.27101913,24835036.668290626,15911865.110340752,5950783.923697421,10749180.87021651,10026226.112223674,13093112.685693858,130416612.52421987,290616.2790951656,85.55295341396898,77.50233331438355,0.0,264743.0823638686,81559.71814954051,522035.20535714284,51098.55508750509,74999.06622657336,60163.846184371185,42217.13392969793,96156.66666666667,142675.3125,2020293.0927350428,89057.58921975555
2023-02-12,17.120620859127587,19.73607976569045,203502.0887283057,9797536.179069562,27190659.59136554,17804355.79597404,16075049.018660616,35563739.31719565,16315272.252182342,19251536.81343017,6850580.286456155,9152437.041655606,142617945.0634409,31739.586994136116,79.84547186782503,83.45309917046062,0.0,479001.7291919192,131659.84292929294,53500.94523809524,44298.68983516484,73686.83974358975,66955.97054334554,25296.291666666668,31191.785714285714,152162.58333333334,344874.8571428572,55540.73234418307
2023-02-19,18.260819009360603,15.491188661013632,50180.46646479771,15971047.492040435,39283382.62130315,70634092.77505183,31486728.60815714,20660847.8534824,11471327.15889515,54666736.326642364,26613341.285775397,9711838.569630414,49545852.200970046,68927.34655790737,88.84666406737018,82.19105025827503,0.0,198880.11247434857,206393.44211822658,89534.58796536797,52019.992609569075,190192.57676767677,97810.27006033182,59639.6895149092,1181685.724053724,35543.73174603174,1019304.4672556203,93418.68174169736
2023-02-26,17.097618661020668,9.895391108214799,578140.5966520124,34460656.28333485,28185355.25187455,18558327.908222083,17120049.604049925,37217571.3538178,6476176.033592939,15991523.045804832,8745328.230606714,5462147.121114318,46152339.3144728,188489.65906266356,85.6622170444865,80.48826530072189,0.0,143593.35587125586,146852.6512820513,82611.81393202208,27729.049891774892,76309.91282606282,82095.60761358525,33736.56929807304,27984.321428571428,61096.11545530493,61133.88888888889,72305.87208340944
2023-03-05,18.095304888089345,14.184690438709708,268720.657319147,3860181.667847474,18561766.376506068,16604744.97383858,18041375.145892486,7932714.820245889,10294327.24048357,12404527.09376809,8564577.911741558,11857295.115232926,26320382.351476103,78978.63127926186,88.32948856261088,88.11565995889201,0.0,64263.63128908129,91509.1258974359,73696.7620302403,130747.21508148714,37545.73015873016,70642.11965240641,27483.24175824176,48293.66666666667,65488.99595959596,2988369.2333333334,157802.02362601832
2023-03-12,21.425750578213698,17.65726792089451,383568.5388817992,16685771.296866376,20607316.963882178,22726026.327164784,27401998.192259632,25727241.855754606,27724863.738756463,25621556.511841085,37238876.79398565,14457450.884377984,71628344.51413241,4968021.249422408,84.87494077557501,81.0729477988734,0.0,44617.51587301587,75722.3025974026,98399.1294667469,69282.39947089947,110220.18908730158,48086.009523809524,62047.11087344028,44891.6873015873,50441.4,39435.315018315014,125466.48850705639
2023-03-19,11.732347519996031,12.573042526411154,2250294.048910331,49210431.649098925,87449251.75325543,81892106.40455015,43239558.431822345,46840159.93361067,18994869.154482316,30119206.025085565,42639230.75390216,23695137.19536809,72747111.53711663,7015304.341617055,78.66174875349293,78.08574278927725,0.0,158047.89237012988,133919.95186440955,92173.04666666666,85872.7976046176,267050.3071577781,154440.65065554512,144399.73079938756,211762.7919149478,66075.38721804511,178902.99509915372,94935.30966758972
2023-03-26,12.520766202100392,15.147922626367123,948314.7614408487,23389366.030284982,71806155.09091309,39342840.48967102,27715355.55459571,36575013.63259386,49409584.81556759,58738622.04154726,32754933.059577502,19095560.359828208,65195003.97216836,5127131.5296673095,5.527777777777778,67.1068624827094,0.0,57892.626797385616,80470.12777777779,46221.24163429164,37146.04901960784,54296.63644688644,103734.92261904762,105647.36111111111,17869.535714285714,52214.799999999996,18387.4,56849.38564121572
2023-04-02,21.723102175616336,13.739035323195507,469173.6879250215,15899954.859211948,44869663.45382066,49248934.51630975,46938263.46813033,39474698.47942705,92165925.84855497,83905784.09030269,30883312.5076176,18343623.527395237,130089458.61425018,7634729.111181445,2.0833333333333335,74.75151169838749,0.0,38781.38412698413,40030.61363636363,62761.08101209135,30650.425,1815120.875,88647.1,37363.3,12871.0,30884.8,24853.5,146866.6470411809
2023-04-09,24.937087006898246,14.234935908597736,1373790.1691986928,4813654.56773716,31559556.864840668,25463285.531747516,24470915.58426247,36492327.98005865,30953317.231414404,103098252.12259687,22600746.574688956,27415827.733968213,115961783.14885484,1709581.8623411648,1.4285714285714286,83.83398776536293,0.0,132960.74285714285,42013.333333333336,33641.57142857143,16889.7,116689.38095238095,93450.0,24640.01461038961,0.0,10164.0,0.0,126801.79984637137
2023-04-16,21.38348367383788,22.850301189397978,1077589.7302567647,6686117.800380554,19754030.130966343,14842628.309031878,41093196.81979659,21281891.68053146,40738371.43171955,21753700.859788068,40832377.32235524,13577226.583227884,171776305.6354809,4623285.835704941,6.0,76.1766192535324,0.0,19502.737878787877,16659.344155844155,37485.92666157372,15028.309884559883,70152.28571428571,26475.29761904762,57656.125,16845.333333333332,30352.38888888889,6480.0,49308.241908057535
2023-04-23,20.78306827630944,14.817042617454929,1095807.2365771746,8563726.443679301,38168428.923671275,31886248.088500544,14472556.902669894,11629722.981072165,16567074.53727244,6212753.37169896,12385798.077290507,7568695.860352947,152540486.63881043,8092708.88808239,68.97660624936904,80.78386531027049,0.0,35124.48333333333,678693.8705128205,371609.9259744188,34550.51730429014,113525.44027777779,197254.11489387805,584024.3888888889,90346.19642857143,55425.46666666667,960900.7333333334,106712.10836117677
2023-04-30,16.21221611116138,14.303854687296992,1121887.4033790068,9294665.095858281,35199135.11824632,20588769.159769252,11952995.032695433,28579884.1292539,12224261.477319269,19639933.07564534,21552826.18305345,15581994.347464075,57059633.60677731,955732.7748303514,86.09059988316871,85.31574093649165,0.0,17578.13843262001,30649.6033008658,68792.7740665767,99611.92863095239,235182.50527756556,106778.63392857142,268693.6933476197,166703.06666666668,140883.76518218624,553130.5333333333,142183.79147099916
2023-05-07,21.146410513145693,12.400440844570296,611369.5790264047,4016117.93681912,22166979.65075717,25057440.884686723,17310056.120817747,9818645.114311334,19078615.590491693,7878504.868124319,7059887.17749518,6226782.921775903,75872138.59517594,430048.9714891915,80.81025424982083,74.3395360838833,0.0,35453.294913419915,45968.0735930736,103315.74822677323,39438.464705882354,265592.2802426332,111237.55111111113,294135.2444444444,30277.033333333333,20980.0,33343.75,94017.60628708216
2023-05-14,13.936357824806688,21.874796227664973,531727.3338318995,23611061.863960803,21250859.14903316,11213663.513428424,16006420.178919682,11110722.51343951,6448355.192722588,3060662.1729544927,12929667.110073512,3602836.92600342,43518373.47403317,56992966.22574106,89.07139853567337,78.83481787363776,0.0,72786.1239010989,40398.980769230766,61007.85526695527,26992.177641039358,666596.0873015873,94394.36168831169,25638.326923076922,26660.904761904763,108667.00833333333,37275.47619047619,45024.68461695516
2023-05-21,20.476471048184095,16.283566708171165,826433.7040330083,2903492.026660447,10234438.548557697,4592733.712099289,24364849.289377205,11879624.389968045,5303930.289456169,4197037.542174799,4019354.3806846007,2417554.3442351706,18035252.4844811,24847802.18579693,85.92330268196487,68.7000670691659,0.0,25338.834523809524,65521.2038961039,73682.62222222221,41405.880952380954,149631.94120082815,97672.67575757575,21581.283198380566,61538.01666666666,197141.7,130031.66666666667,82630.77638391139
2023-05-28,16.245689210487146,12.558222028497383,1263301.3396375892,3725817.1685471605,9229933.262019662,11287023.525243817,8973600.162044445,5288144.8231132105,4084498.8517080834,2893882.3884296366,2767293.117955925,1175128.534187513,23698527.32893972,328089.2924467046,89.72388662323725,68.09730673842775,0.0,34596.96944444445,68541.99316239316,46438.91985171261,34256.60387331966,86396.6587121212,48600.16387121651,23722.552873563218,22674.75,69298.85154061625,47404.54166666667,97732.74714697899
2023-06-04,16.357668484603835,16.170900628519483,681697.9574743243,1645340.0045362143,5835341.195961856,20519282.422283906,14957681.280420486,6579965.3502087295,3875616.4349861057,2133248.4564444786,9230144.533417583,3261080.6603595223,19496639.739715405,1456341.4510693627,68.76294351904266,85.06810910769094,0.0,89555.89906759906,75583.13291316526,77028.9908496732,46607.58421855922,110257.33435192259,61450.066666666666,48767.42833333333,68261.12254901961,45154.457142857136,132444.15,89290.95317789166
2023-06-11,14.642160685436446,18.039973482000736,1182106.5278789024,7724435.376993957,18089193.44972114,14022818.311428377,27319061.96347627,13292844.503138889,8682331.240768364,8291637.519830308,5548339.194675034,2901902.254567526,53042468.777059056,24302082.278590135,73.38902183420976,79.24103355407954,0.0,25512.575757575756,67863.12745098039,303945.59122100123,438638.67689075635,383859.6289473684,254524.34416839198,167360.30186480185,63057.16666666667,505059.98984848487,38057.46666666667,50934.86947063057
2023-06-18,19.5259259357824,16.46942656668973,615758.0513221973,3403541.576298994,12154440.105924115,7665129.748129981,23406605.347497135,4958680.802442596,5876574.613694582,2209537.2557299687,19241879.794754557,3051633.759124449,17692372.158657823,22361842.452606164,75.88105236426802,72.76387026943058,0.0,33088.57142857143,38595.65757575758,69109.47142857143,146782.5108225108,170512.20014245014,137682.57236842107,359222.60281385283,278425.25,120716.79444444444,156056.77380952382,68427.17158357216
2023-06-25,23.59342836768897,15.155147494919685,862468.9679885625,17254436.319574703,21428515.222565778,16344252.163174815,19655070.34315928,35572309.54830403,47027058.66196506,38662570.5904,36252448.84573307,9682832.554341897,68878788.73222739,38207144.92719417,83.15096434390132,75.58832300841543,0.0,32249.987914862915,43158.41544566544,66047.25803048493,31022.773793238226,41163.087352414084,40239.52775784157,74963.72971124621,43676.54642857143,44145.163636363635,66833.26190476191,54389.24326705998
2023-07-02,18.42187123294364,22.390925983803708,1129347.5480056491,3871792.7404145445,28043311.170104276,23456911.535202377,21663325.66880147,17663458.98003547,18096671.854002867,9932354.779253002,21925380.773159705,27185060.238151908,42014065.22225094,48618474.302639216,69.37466710428804,81.49745038881147,0.0,22090.4375,629692.5691976396,372905.06817291374,325581.895940171,118747.76061304286,26205.29924242424,29992.0886150158,70259.33333333334,66407.97222222222,225496.9230769231,76975.94758420375
2023-07-09,13.863743045520433,18.762440990778565,1226700.3349196482,3600370.13436277,28664504.34572212,10711798.765009934,9466469.226646908,12527110.906824738,14404463.37694696,6249242.492597337,9069220.251648208,7516844.969192082,18221924.852856807,9956973.363094144,84.76213001172144,75.15445055127759,0.0,120109.69531772577,323677.787012987,52351.71666666666,87414.98168498169,43780.357142857145,109245.07222222222,45476.238842203544,39049.1,133815.7,64047.8,46391.68262091956
2023-07-16,16.75170185541361,26.55023713511789,1178461.4180692635,7093373.435716911,19422123.582818244,11452675.935996456,14696404.01783744,13139784.418592565,15924519.353318099,14571651.489433458,39865505.267836116,12484669.386242138,18441102.884612143,35506863.359999835,77.71279896384172,73.6516928585763,0.0,87711.03333333333,697379.3322981367,311490.7444444444,332704.63706896553,358431.9434731935,112911.2642857143,76769.05256410256,39505.77619047619,76126.66666666666,42260.0,62765.23149361726
2023-07-23,14.989847329791887,17.904634595607593,667066.7927872782,1272859.3639086804,6208766.202168418,7865083.485952747,7556110.750834872,7621972.471345454,3987454.492224143,2866783.045266986,7292393.084699641,2647308.7664717347,11801551.32587944,503551.2320217619,85.15398365962733,84.74072323267227,0.0,89388.53409090909,80392.1316017316,993204.5555555556,24297.86666666667,17177.623076923075,26149.70238095238,230816.46495726495,410136.76666666666,41141.75,32278.0,155944.5573317232
2023-07-30,15.304964592811672,18.346190302382556,221369.87605765963,1036357.6931133331,4633404.2864819765,4417021.107484732,5897484.989143055,3924853.9430172737,2673875.8141799015,2053543.6268277823,2852440.3586859596,2620805.415484241,14681552.726978915,162410.9387829838,87.74839228406493,70.66286265838417,0.0,45765.083333333336,61017.89254385965,33276.58571428571,30821.11333333333,57170.37400793651,32179.66958041958,32918.66071428572,58085.52380952381,63460.33406593407,21983.0,57171.97912857933
2023-08-06,16.33939965339516,22.27562919746914,335557.8128013395,1180885.9285040956,4704989.652818787,5125060.272784816,6403795.377950477,5858378.475741487,4309056.983718752,1131802.87732466,4029538.978947233,2571304.342907495,27886754.30311069,142353.10523317708,76.7881128845306,65.6034887678251,0.0,107036.20087719298,91794.83195488722,141949.55684210526,20577.98878205128,50189.5347985348,37720.729166666664,26974.20980392157,41467.5,170607.16666666666,14922.0,42968.12057124073
2023-08-13,14.428497143500902,21.410019409945487,358480.7231573357,645877.8403817823,2418349.001021779,1668691.8376767745,4868388.581707039,4320699.916042486,1824184.2080801136,1701382.6510248957,5496830.612438411,2614846.3643330717,10300955.233280957,95054.98394265352,81.46268161392038,71.56441087320178,0.0,35598.0262605042,46076.91071428572,42561.47543859649,16706.74603174603,42671.90476190476,42927.39682539683,19333.313186813186,51053.08333333333,61710.87878787879,141345.4,58911.91482649504
2023-08-20,8.52307145937373,16.919874034227693,807362.9055359134,2623426.6370007014,25425138.32274035,5371074.309269559,6866013.455228866,5440313.627286024,3550342.0648719375,847778.2142641314,1201312.9764876862,1561454.222573845,7070151.54373184,27395597.30873243,65.23047506424497,70.30565308794891,0.0,14590.786363636364,17785.830228392297,15658.256177156178,44796.71245421246,41292.27380952381,35132.46031746032,42978.85971673254,23090.266666666666,105900.28070175438,17198.477777777778,37873.09221003482
2023-08-27,19.40874202535215,18.060118048777497,214948.59431524744,5146161.9145103665,2288520.5163703337,1483369.7519472456,2444107.3222563462,1629243.420385303,4508509.4346291805,5342954.659174632,5802944.001505835,646365.6633698504,9280905.579554446,56777.21993094872,91.31956549197928,71.84787735849056,0.0,22123.58041958042,5233.084415584415,12026.875,5900.181818181818,7050.5,7536.416666666667,10804.285714285714,50458.33333333333,62842.666666666664,0.0,11739.141510385158
2023-09-03,14.978835435257627,15.000935527216454,985933.295868388,872581.456724886,5037503.753481203,5505676.634655339,6948946.008206368,9321022.166339073,6975880.4473881,869567.3965586475,2558134.083319817,3173702.0051584207,23299339.20261616,87608.15868135409,75.0924545374511,81.97376747235295,0.0,41556.78234519104,35934.57142857143,85088.88333333333,59160.0,57738.98648018648,59274.6,17165.916666666668,44767.783333333326,102781.5,40207.333333333336,136078.32183738833
2023-09-10,27.77376186912228,23.912523690525227,164325.55280833525,274097.47642554925,353753.27446860325,428477.1043219998,1573768.047879687,1352626.586597755,2094447.7656540412,1275335.2478187622,2685883.7696932913,151132.27021382216,7892092.727549925,29302.043716000677,83.11841276914807,82.29255826944582,0.0,27030.416666666668,30629.89393939394,17139.246153846154,44403.6,72981.3,70998.95833333333,34160.25,34651.066666666666,288013.6666666666,98875.5,67153.39794657295
2023-09-17,20.96703391215771,17.560300575292967,151209.03103836867,2928331.2109789555,3028860.92670706,364072.70425046387,1283223.4776016104,2130664.782247184,4464840.468349964,1726434.1354986557,1441137.5646373278,2665471.786976044,12727351.115134733,144944.67676855455,71.70833518174977,71.59630865251027,0.0,60255.49230769231,27435.04761904762,35324.04757199322,60807.452947052945,53948.26666666666,20180.4375,22668.962362637365,32771.25,78902.16666666666,47122.5,49218.51123699546
2023-09-24,28.438807143752918,23.80930534784789,79484.60845666642,2616087.553531433,1155915.7905555728,1851259.1658947002,5128584.172072629,1212051.7059389628,2724963.4070219924,250719.2547743094,922478.0048471022,8941586.544043638,17676194.199737854,36644814.00254732,83.49465096511574,64.19581680913295,0.0,42294.208333333336,55846.51111111111,45674.036414565824,53156.229166666664,52420.014285714286,212768.9264069264,77734.79047619046,31673.90476190476,109802.53333333334,23603.642857142855,44940.868622689406
2023-10-01,27.0889992267861,37.86703954497214,390.02992826047137,140100.5867292165,138078.53295111252,41866.51952293841,1144212.641241383,315962.6002742077,1182621.8177251075,36311.725054934126,69840.75991326354,1588610.8162416797,9313579.684426872,140261.66810048852,84.75430597771023,69.18608597285069,0.0,7995.5,5574.833333333334,18283.809523809523,31855.33333333333,46455.0,46268.91666666667,4402.5,0.0,6266.666666666667,8171.0,9872.75366568915
