time,LIQ_short_binance,LIQ_short_bybit,LIQ_short_GMX,LIQ_short_GNS,LIQ_short_perp
2021-03-20,0.013177099275489539,0.008061802465074406,,,
2021-03-21,0.017825411790513675,0.009938765824971933,,,
2021-03-22,0.014802291869296394,0.005401603075429377,,,
2021-03-23,0.020438820251956494,0.023880332814271835,,,
2021-03-24,0.03303720689919734,0.03265345681816044,,,
2021-03-25,0.03801008134374367,0.025865714427971323,,,
2021-03-26,0.04356114958944616,0.03513187050818932,,,
2021-03-27,0.0510226056762973,0.028734339183080312,,,
2021-03-28,0.012310517067157573,0.006018730194992854,,,
2021-03-29,0.051616124385658914,0.04489200226061064,,,
2021-03-30,0.019996962565974045,0.01387929466959464,,,
2021-03-31,0.0247104984415627,0.017532830319229593,,,
2021-04-01,0.006900130111338476,0.007316803433498862,,,
2021-04-02,0.012813205838212223,0.004260700219613223,,,
2021-04-03,0.006877644388195396,0.006978289401086119,,,
2021-04-04,0.01095262076890186,0.010375613520098559,,,
2021-04-05,0.014140820950587564,0.010441393724265594,,,
2021-04-06,0.004277078053482634,0.003014815036215641,,,
2021-04-07,0.008704881886690531,0.005666553677233474,,,
2021-04-08,0.014287836468819374,0.01385471653895506,,,
2021-04-09,0.01124924104619998,0.009564028013664322,,,
2021-04-10,0.05183874816943807,0.046754817294482665,,,
2021-04-11,0.005365931106628086,0.006182266572426134,,,
2021-04-12,0.00949827310972872,0.004746558169288654,,,
2021-04-13,0.04574338833223052,0.04746760813421586,,,
2021-04-14,0.02438740840629742,0.014546341821724793,,,
2021-04-15,0.005450505241926103,0.002899618052839078,,,
2021-04-16,0.005896522589260486,0.003908681671272523,,,
2021-04-17,0.0032676515911350644,0.004829878798370921,,,
2021-04-18,0.05345269855674394,0.021586454085261084,,,
2021-04-19,0.025341114811666735,0.011809469134426025,,,
2021-04-20,0.03441591968244002,0.02770522773361948,,,
2021-04-21,0.012686949662092294,0.008228523082805304,,,
2021-04-22,0.042381936604339664,0.0263428551627641,,,
2021-04-23,0.08052478156019029,0.06408167168955256,,,
2021-04-24,0.03290986111871184,0.02206962607249727,,,
2021-04-25,0.03164757308979627,0.029594184837763403,,,
2021-04-26,0.1165882799085754,0.07941793039616211,,,
2021-04-27,0.018576057666834792,0.015627979456932457,,,
2021-04-28,0.009948081764450438,0.03293227234482652,,,
2021-04-29,0.00353108459004694,0.004207990680281637,,,
2021-04-30,0.010467393432787565,0.06537027196434674,,,
2021-05-01,0.004421803386635338,0.011257094819283381,,,
2021-05-02,0.002376581749692098,0.003097191171598766,,,
2021-05-03,0.004733239726143486,0.016092532465783096,,,
2021-05-04,0.006711925466993886,0.022237361716936663,,,
2021-05-05,0.008319672601516474,0.03958458523083749,,,
2021-05-06,0.005111196038388003,0.003194363472393044,,,
2021-05-07,0.007286967075751645,0.018720928901865726,,,
2021-05-08,0.00695499031669672,0.007366081010898031,,,
2021-05-09,0.004147739507603333,0.003778285042016009,,,
2021-05-10,0.007474300750781153,0.007266845592934349,,,
2021-05-11,0.005753150745484248,0.013010949199013563,,,
2021-05-12,0.008224267557009893,0.009969552265220945,,,
2021-05-13,0.016788413016766437,0.033082536029542635,,,
2021-05-14,0.007341003394968142,0.012092954389266592,,,
2021-05-15,0.010557232867644957,0.016877259871248853,,,
2021-05-16,0.012814926134803152,0.04198252132565136,,,
2021-05-17,0.0147641330128941,0.03913121404670284,,,
2021-05-18,0.011042143789730495,0.020143792898038578,,,
2021-05-19,0.04760414179173659,0.052948222444533115,,,
2021-05-20,0.02318855688934988,0.034435946569216495,,,
2021-05-21,0.014261378079908108,0.03699778438244142,,,
2021-05-22,0.008734650915588602,0.04067241032854414,,,
2021-05-23,0.011630177585389043,0.1221405888688267,,,
2021-05-24,0.008693084748681289,0.10973347937805354,,,
2021-05-25,0.006093723715393429,0.03330310495806042,,,
2021-05-26,0.004966424610753354,0.07078316340914562,,,
2021-05-27,0.004501159506439918,0.03351873530616562,,,
2021-05-28,0.006461076845781291,0.06379535324812244,,,
2021-05-29,0.005428620792786999,0.06523747885685291,,,
2021-05-30,0.004294978488765821,0.06838784868727105,,,
2021-05-31,0.005408493128460967,0.05201607053864841,,,
2021-06-01,0.00412028894055177,0.03101508488960985,,,
2021-06-02,0.0031534611995100137,0.028044438458253895,,,
2021-06-03,0.0033789617094606528,0.05728651749121904,,,
2021-06-04,0.004297214285615649,0.020103809616544645,,,
2021-06-05,0.0035227850152952586,0.04310527102021798,,,
2021-06-06,0.0025856500660620357,0.022729150704921264,,,
2021-06-07,0.0026813757774668515,0.03185536276106466,,,
2021-06-08,0.008779948360033816,0.12101372874565593,,,
2021-06-09,0.010044956020191164,0.20845788943616508,,,
2021-06-10,0.0082152894638901,0.08152958018085431,,,
2021-06-11,0.0042059781651551005,0.04375311344353583,,,
2021-06-12,0.004871390204303613,0.05965047023872636,,,
2021-06-13,0.00584309581165265,0.13564220279751793,,,
2021-06-14,0.004801107002523481,0.08575784337656368,,,
2021-06-15,0.005452503871319105,0.030809657435682446,,,
2021-06-16,0.0036982215823068098,0.026301485768606775,,,
2021-06-17,0.003666894836584223,0.018203917719708786,,,
2021-06-18,0.006347372673787323,0.017942144260564306,,,
2021-06-19,0.00679804521610578,0.03679736517855274,,,
2021-06-20,0.007363109116744432,0.07795649110412935,,,
2021-06-21,0.012837301152540188,0.09102714074325874,,,
2021-06-22,0.014211906249690565,0.16819628171135628,,,
2021-06-23,0.010493679695704066,0.08524168594106438,,,
2021-06-24,0.006000399455071077,0.06701502068285695,,,
2021-06-25,0.009864318015928334,0.04089832049088953,,,
2021-06-26,0.0091664777450313,0.1075596431401459,,,
2021-06-27,0.007821397618806979,0.11249539090807621,,,
2021-06-28,0.003740396428549305,0.041596539920514104,,,
2021-06-29,0.0056789252229429345,0.07113498924525662,,,
2021-06-30,0.004567135625330873,0.023023728680745727,,,
2021-07-01,0.0045277061593666035,0.027232347901943038,,,
2021-07-02,0.005338355518087363,0.03964890637744281,,,
2021-07-03,0.003230467038146643,0.05386547688929452,,,
2021-07-04,0.0026291395880594197,0.05579149764852154,,,
2021-07-05,0.003095301578307553,0.019264569543225175,,,
2021-07-06,0.005225668940528036,0.0398772483485327,,,
2021-07-07,0.0027201463907759655,0.02066399776745751,,,
2021-07-08,0.0034456165687372347,0.022057890294924613,,,
2021-07-09,0.0037109631009940866,0.043384339522120896,,,
2021-07-10,0.0022532721366874593,0.01757312477569087,,,
2021-07-11,0.0021888427208724523,0.030274470925164183,,,
2021-07-12,0.002288975118902136,0.006587360620572989,,,
2021-07-13,0.002375418758916987,0.014183073332811392,,,
2021-07-14,0.003822834241777861,0.022745139062229712,,,
2021-07-15,0.002067144550296488,0.007025101304124118,,,
2021-07-16,0.0034892765360835915,0.018887573077022577,,,
2021-07-17,0.0025777567810714094,0.01966792392543291,,,
2021-07-18,0.0030564903661007814,0.02214810895212876,,,
2021-07-19,0.0014783351499468896,0.005863946272741715,,,
2021-07-20,0.0033166298288182373,0.017774608158550767,,,
2021-07-21,0.006690845660134062,0.13338989802699128,,,
2021-07-22,0.0030236844372378137,0.01999435715734497,,,
2021-07-23,0.005848637965366603,0.06795010846628134,,,
2021-07-24,0.0030488066566363788,0.05820750808336358,,,
2021-07-25,0.004238959161076633,0.07369156077679194,,,
2021-07-26,0.017587570660813397,0.2892484200069711,,,
2021-07-27,0.008408246131505677,0.07596888527060977,,,
2021-07-28,0.008047549241651991,0.10286842016231748,,,
2021-07-29,0.0028545636080827648,0.012861708832063478,,,
2021-07-30,0.004771202450316846,0.06763742268397847,,,
2021-07-31,0.0026545923157161814,0.013765019999825533,,,
2021-08-01,0.003822336607342479,0.02072722551190138,,,
2021-08-02,0.0041723694472805715,0.02230433990727368,,,
2021-08-03,0.004108885419816844,0.008032158386541104,,,
2021-08-04,0.005535346678062384,0.02825320813486726,,,
2021-08-05,0.007403178064081902,0.04154872143783443,,,
2021-08-06,0.0064350605280997526,0.03360289156137928,,,
2021-08-07,0.0082134401409393,0.03733037219830997,,,
2021-08-08,0.005632369544388875,0.019163537424449584,,,
2021-08-09,0.007599554383338983,0.0317445634135934,,,
2021-08-10,0.0038139884385059012,0.005998041072839616,,,
2021-08-11,0.0036956816354995546,0.010346065988989319,,,
2021-08-12,0.0029777077937467905,0.0038646982810699518,,,
2021-08-13,0.006381381609831463,0.03401328129824048,,,
2021-08-14,0.0027239638861603407,0.004011830118790591,,,
2021-08-15,0.0033130315321405084,0.0076139799580763395,,,
2021-08-16,0.0024198537267172532,0.007193361063182179,,,
2021-08-17,0.0039061245210163303,0.0052691505927300935,,,
2021-08-18,0.003582614085127762,0.01011189589077143,,,
2021-08-19,0.0073954009887558046,0.021368380023154575,,,
2021-08-20,0.004953369499411082,0.03880887897209844,,,
2021-08-21,0.002433353505982112,0.008190322687639338,,,
2021-08-22,0.002157842410917754,0.007893868329492569,,,
2021-08-23,0.0032430662744266426,0.012061054847365001,,,
2021-08-24,0.002067628729177035,0.0034724237576315457,,,
2021-08-25,0.00413287785330895,0.021662342136003064,,,
2021-08-26,0.0026372060846665095,0.005441317189698308,,,
2021-08-27,0.00398594587292018,0.016126361074839304,,,
2021-08-28,0.0010390544876695599,0.0026145573685203683,,,
2021-08-29,0.002331976707748059,0.014232584106523219,,,
2021-08-30,0.001848186885157002,0.004131223822589677,,,
2021-08-31,0.0037803157278922996,0.009674105825811775,0.0,,
2021-09-01,0.003929180692271339,0.013726198645976226,,,
2021-09-02,0.0027562964720636096,0.01943937077856988,,,
2021-09-03,0.0029654703327628984,0.017549325695344224,,,
2021-09-04,0.0017601092510749236,0.002724231096175904,,,
2021-09-05,0.0023356731019462448,0.013748627435404032,0.0,,
2021-09-06,0.0025291952370964012,0.01685932862623546,0.0,,
2021-09-07,0.007082660316291679,0.011073717127095732,-0.0,,
2021-09-08,0.004581674281792711,0.013905899815061178,-0.0,,
2021-09-09,0.002346444301259678,0.010765960846422442,,,
2021-09-10,0.002249991290146042,0.005844656931777022,,,
2021-09-11,0.0019631342814087523,0.00738692453047253,-0.0,,
2021-09-12,0.0022094823966368497,0.018930891074838595,0.0,,
2021-09-13,0.004191684710671905,0.010607430961270111,0.0,,
2021-09-14,0.0030266471336559946,0.017048349259666494,0.0,,
2021-09-15,0.0016970904663901785,0.026466546609220484,0.0,,
2021-09-16,0.001830455812856598,0.0084421563919669,0.0,,
2021-09-17,0.001953823385390148,0.0027336078872264554,0.0,,
2021-09-18,0.002389662790811185,0.010458791841858339,4.088294441029507,,
2021-09-19,0.0012514693553054492,0.002770491610713289,0.0,,
2021-09-20,0.005245817544481044,0.009729402799358886,0.0,,
2021-09-21,0.00706931444350649,0.043311839126739256,0.0,,
2021-09-22,0.005370377123294466,0.028612320916745787,0.0,,
2021-09-23,0.003713086966621487,0.019337292473718157,0.0,,
2021-09-24,0.00546242127188607,0.0053634600178745565,0.0,,
2021-09-25,0.002872015710247706,0.0,0.0,,
2021-09-26,0.0034477481037667934,0.0,0.0,,
2021-09-27,0.002551412871985006,0.0,0.0,,
2021-09-28,0.001922687398470658,0.0,0.0,,
2021-09-29,0.002571273721921465,0.0007985648216725093,0.0,,
2021-09-30,0.004496447975348339,0.0072003563027796536,0.0,,
2021-10-01,0.0056374703075740395,0.005884040018458287,0.0,,
2021-10-02,0.0014453084868592191,0.0018472779683758869,0.0,,
2021-10-03,0.0020605988333755308,0.0024929025161140165,0.0,,
2021-10-04,0.0033582403432609763,0.005199670899521663,0.00029007682025160444,,
2021-10-05,0.0029573663706229853,0.00677648649294442,0.002562946971496874,,
2021-10-06,0.0052993128402648824,0.010986862338836497,0.0005359323601957463,,
2021-10-07,0.003153991761651751,0.0023354898032133067,0.0,,
2021-10-08,0.0021396788173445916,0.0018741857463163197,0.0004958359988658948,,
2021-10-09,0.0011837935602101038,0.0008896173652048381,0.0,,
2021-10-10,0.002253946892339281,0.0031929049886539464,0.0,,
2021-10-11,0.004803172002369223,0.006463063263171513,0.0,,
2021-10-12,0.002799698748098309,0.0036674825299133854,0.0,,
2021-10-13,0.004699318694857748,0.008162924504321413,0.0,,
2021-10-14,0.002481751289629043,0.002954676216093384,0.0,,
2021-10-15,0.006056316632876737,0.010971979569214325,0.0,,
2021-10-16,0.0015525518789594028,0.001461106396988533,0.0,,
2021-10-17,0.0022578039173557453,0.0007614234111375047,0.0,,
2021-10-18,0.003999562132055342,0.0025314190927945832,0.0,,
2021-10-19,0.003152047638159935,0.002203665787339833,0.0,,
2021-10-20,0.0024112596908413405,0.0024985744190566856,0.0,,
2021-10-21,0.004011901343842947,0.003278352372256382,0.0,,
2021-10-22,0.0019873242224981197,0.003000692659680787,0.0,,
2021-10-23,0.0017193011639932555,0.001242518361923664,0.0,,
2021-10-24,0.0016006131768261254,0.001628479600709915,0.0,,
2021-10-25,0.00513160055705068,0.0020524741352885424,0.0,,
2021-10-26,0.0014595641449087508,0.0010738934546133385,0.0,,
2021-10-27,0.0030188396137780862,0.0012808526123852155,0.0,,
2021-10-28,0.004070424286531991,0.0027441707579637666,0.0,,
2021-10-29,0.00205322694014132,0.0016923500778952538,0.0,,
2021-10-30,0.0012358911737138736,0.00035795814045980743,0.0,,
2021-10-31,0.0016242798825403825,0.00042507398621630295,0.0,,
2021-11-01,0.001901234800467596,0.0005277286057258464,0.0,,
2021-11-02,0.0023086818668442487,0.0008000017955583057,,,
2021-11-03,0.0017698190472702395,0.0003009995863383878,0.0,,
2021-11-04,0.0009008523303626917,0.00038017816483133966,0.0,,
2021-11-05,0.0014878911092139483,0.00018766202135646302,0.0,,
2021-11-06,0.0010345711819048857,0.0004182651927093819,0.0,,
2021-11-07,0.0012725741960805767,0.0006303354519110173,0.0,,
2021-11-08,0.00441031875772804,0.0034210766587640324,0.0,,
2021-11-09,0.0018675352095191605,0.001047902729181722,0.0,,
2021-11-10,0.003697280982000287,0.00143690615837437,0.0,,
2021-11-11,0.0013349650056553352,0.00046856924004545346,0.0,,
2021-11-12,0.001589857439812042,0.0012242989303210806,0.0,,
2021-11-13,0.0009106235086037084,0.0014368187805080925,0.0,,
2021-11-14,0.0017595420371370202,0.0005737580258264807,0.0,,
2021-11-15,0.0008331564835752413,0.0004922853441207685,0.0,,
2021-11-16,0.0032701219987059348,0.0019193449801388188,0.0,,
2021-11-17,0.0025049067317423858,0.0017306261501038743,0.0,,
2021-11-18,0.0025368863056196324,0.001974077556490162,0.0,,
2021-11-19,0.0022573954460876084,0.0016402520853761665,0.0,,
2021-11-20,0.0018014586771655306,0.0017813256814303087,0.0,,
2021-11-21,0.0008894439944642997,0.001943739505113033,0.0,,
2021-11-22,0.0019892276571131353,0.0025212731144528813,0.0,,
2021-11-23,0.0019771310117353033,0.0024900702574198632,0.0,,
2021-11-24,0.001697727017267479,0.0016835988000438308,0.0,,
2021-11-25,0.002754536008927097,0.002425446145042639,0.0,,
2021-11-26,0.0021952185293279093,0.0008090159281520648,0.0,,
2021-11-27,0.00162381432207779,0.0029644525695506478,0.0,,0.0
