time,LIQ_long_binance,LIQ_long_bybit,LIQ_long_GMX,LIQ_long_GNS,LIQ_long_perp
2020-12-21,0.1445472801825339,0.06624192453980185,,,
2020-12-22,0.01843051352850712,0.016361166817009117,,,
2020-12-23,0.07889646275887081,0.06196717301536075,,,
2020-12-24,0.009921692234457952,0.013347696963901718,,,
2020-12-25,0.02575806382209715,0.017719750917175658,,,
2020-12-26,0.02605049296269153,0.01473533458963215,,,
2020-12-27,0.14183719732267572,0.06415936545358111,,,
2020-12-28,0.03495846354071827,0.052746050336708754,,,
2020-12-29,0.03073209743353968,0.04762702903293912,,,
2020-12-30,0.037787813235378574,0.020051085287591062,,,
2020-12-31,0.05636253077311426,0.02656762541130445,,,
2021-01-01,0.02185116527848299,0.01960600862268506,,,
2021-01-02,0.0818037593202019,0.06835214356640358,,,
2021-01-03,0.08078109030045266,0.06472334762744722,,,
2021-01-04,0.2606560884143112,0.21764929486893983,,,
2021-01-05,0.052022697791288854,0.12266407743861325,,,
2021-01-06,0.060275152883412834,0.06281076274678483,,,
2021-01-07,0.10274218865799441,0.13118376751890606,,,
2021-01-08,0.11840265709279138,0.08507026245130266,,,
2021-01-09,0.036333088343196186,0.031206271933475745,,,
2021-01-10,0.19128577954962614,0.1305033560937155,,,
2021-01-11,0.3603883327991262,0.10999577986000007,,,
2021-01-12,0.11554222891070325,0.052937313077994964,,,
2021-01-13,0.052096225235168235,0.03128515465750361,,,
2021-01-14,0.05232506001370287,0.04710812206175201,,,
2021-01-15,0.16734907546362685,0.09323489609348673,,,
2021-01-16,0.06576984291582678,0.02591710825199178,,,
2021-01-17,0.0693136036134004,0.028270179953523225,,,
2021-01-18,0.045993710685013775,0.022464327573976522,,,
2021-01-19,0.041658052944734875,0.03660546170000627,,,
2021-01-20,0.10704165997990035,0.04130805862946668,,,
2021-01-21,0.21741211890236706,0.054669985662578406,,,
2021-01-22,0.11252679923391296,0.03471910624814037,,,
2021-01-23,0.04616299674951153,0.022891616676883716,,,
2021-01-24,0.052584432207963404,0.022158486270156378,,,
2021-01-25,0.06692300622788343,0.05198873608901851,,,
2021-01-26,0.07165833133637704,0.03234808087817887,,,
2021-01-27,0.10627048505883563,0.07038387411241051,,,
2021-01-28,0.017579072843616837,0.01353081056729182,,,
2021-01-29,0.16725125487142586,0.16244433058055888,,,
2021-01-30,0.03593157906138685,0.03932021999147916,,,
2021-01-31,0.0475197234487226,0.06440704916220753,,,
2021-02-01,0.02523846424227881,0.02457227830707056,,,
2021-02-02,0.012859775494484789,0.014655392399644937,,,
2021-02-03,0.015717801548553408,0.012261816588219315,,,
2021-02-04,0.06374333090532976,0.032335945879863805,,,
2021-02-05,0.01864173592964015,0.010885773266546358,,,
2021-02-06,0.045563181568564405,0.015918895163816015,,,
2021-02-07,0.08870506111610266,0.030636008343516315,,,
2021-02-08,0.043699617296214834,0.022995187022737663,,,
2021-02-09,0.05669068777986154,0.04738599552329963,,,
2021-02-10,0.09069213320104087,0.028390659245102517,,,
2021-02-11,0.03510754641376191,0.022949918978217906,,,
2021-02-12,0.03535264002809142,0.027181454149488016,,,
2021-02-13,0.026305252697264893,0.013267547795738206,,,
2021-02-14,0.022827864474810406,0.028896778572897776,,,
2021-02-15,0.09413593416252389,0.035849828862441396,,,
2021-02-16,0.05540255694968246,0.04009469942336726,,,
2021-02-17,0.01566351295581556,0.010768472044353591,,,
2021-02-18,0.01915687036350721,0.01926013154025246,,,
2021-02-19,0.02137135826073437,0.029830149940894654,,,
2021-02-20,0.0813585019988474,0.05968480793117957,,,
2021-02-21,0.015310945576563009,0.017680845651955306,,,
2021-02-22,0.3598542616679248,0.1304108113807475,,,
2021-02-23,0.30947814771248316,0.1438371478886468,,,
2021-02-24,0.0630068396560217,0.045708431413309054,,,
2021-02-25,0.09735102004130697,0.06956027076621776,,,
2021-02-26,0.13015408116315622,0.07313076631655607,,,
2021-02-27,0.04678473977893552,0.02798015095870788,,,
2021-02-28,0.09076086439614828,0.07819530658710465,,,
2021-03-01,0.02430223267648076,0.025907721869595588,,,
2021-03-02,0.059752620209348725,0.058243451588854314,,,
2021-03-03,0.04052849699843082,0.03130801569729218,,,
2021-03-04,0.1076117330118388,0.0823240420315638,,,
2021-03-05,0.07202103294671278,0.03603313506544081,,,
2021-03-06,0.03375830725653281,0.02806771680514252,,,
2021-03-07,0.02318337964060216,0.01431465931557475,,,
2021-03-08,0.031320157124339026,0.025559569918426308,,,
2021-03-09,0.019937003655827196,0.03439532860451402,,,
2021-03-10,0.0613895287869176,0.052973788592906,,,
2021-03-11,0.055718231022091017,0.04445043245350202,,,
2021-03-12,0.07059539897205594,0.04159193801493886,,,
2021-03-13,0.01948936038566695,0.02413783048044778,,,
2021-03-14,0.04687966208882306,0.03566139322051242,,,
2021-03-15,0.22015236543432787,0.07764470326679458,,,
2021-03-16,0.07875553285681067,0.05827312327016063,,,
2021-03-17,0.04336432721616664,0.043287676796176476,,,
2021-03-18,0.049912174989160854,0.0532660844608669,,,
2021-03-19,0.039383101442521495,0.018433559627257193,,,
2021-03-20,0.027146813223951224,0.009076190622566834,,,
2021-03-21,0.0923517337653772,0.03266928477193454,,,
2021-03-22,0.1433461243653734,0.04753027195509573,,,
2021-03-23,0.051930681799724716,0.038523530034127826,,,
2021-03-24,0.14174593829375273,0.07730825204557563,,,
2021-03-25,0.09946183680719374,0.08216076837505322,,,
2021-03-26,0.013944607810709584,0.010328314967686974,,,
2021-03-27,0.02080514944943244,0.014866408137889335,,,
2021-03-28,0.029266891931835043,0.021708824493360646,,,
2021-03-29,0.0200630211467326,0.023388613258251808,,,
2021-03-30,0.011024615567145093,0.013032246051981897,,,
2021-03-31,0.07450758213144061,0.0596691185469353,,,
2021-04-01,0.025474987738691574,0.023891280621729606,,,
2021-04-02,0.02244540013020598,0.027934128142312532,,,
2021-04-03,0.07099534491929653,0.053036595988457925,,,
2021-04-04,0.028606362272123893,0.008951566475876856,,,
2021-04-05,0.015043918586123658,0.01789974312172348,,,
2021-04-06,0.023857731103461476,0.02174731745225215,,,
2021-04-07,0.08512808032617711,0.036532136714160356,,,
2021-04-08,0.006247196946230991,0.006048531433700815,,,
2021-04-09,0.007996528907019969,0.004949808207607057,,,
2021-04-10,0.04407848916200435,0.017863895472424618,,,
2021-04-11,0.009299054107393847,0.008146236777148983,,,
2021-04-12,0.01801329477585342,0.015491648956005803,,,
2021-04-13,0.010178710344457243,0.009767509239366144,,,
2021-04-14,0.06589874858025681,0.04041551086332017,,,
2021-04-15,0.007130028945124104,0.004467814606089008,,,
2021-04-16,0.06932587269989392,0.03331105071477136,,,
2021-04-17,0.0383590256048545,0.029015359370675467,,,
2021-04-18,0.6291048285478165,0.1160588718414598,,,
2021-04-19,0.05773866252649512,0.020236250980169908,,,
2021-04-20,0.05083971452542935,0.02404397354753878,,,
2021-04-21,0.05264148743441673,0.02121149597594044,,,
2021-04-22,0.14434034333980225,0.06115982585764266,,,
2021-04-23,0.1951971855779246,0.07117035838919543,,,
2021-04-24,0.041617945960046906,0.02776404437287096,,,
2021-04-25,0.09589591024877567,0.04054388362272393,,,
2021-04-26,0.03166505795482664,0.014742378770035194,,,
2021-04-27,0.008698749834877713,0.006839534513526422,,,
2021-04-28,0.007423533204506708,0.036494930996701584,,,
2021-04-29,0.006239921828522612,0.03572873661346511,,,
2021-04-30,0.002451833435556904,0.007880609897699599,,,
2021-05-01,0.0032411533185371113,0.028986996105065485,,,
2021-05-02,0.004463223532350285,0.02640182713096405,,,
2021-05-03,0.0050168831042578235,0.04461676672302584,,,
2021-05-04,0.01108105429462459,0.06880697586626905,,,
2021-05-05,0.004360972370110632,0.014957795534719563,,,
2021-05-06,0.00548068479705395,0.029017088718242146,,,
2021-05-07,0.007540651371085563,0.024923947027906273,,,
2021-05-08,0.004806419208585621,0.02420933104267379,,,
2021-05-09,0.004909271363326033,0.02615308345608096,,,
2021-05-10,0.012011200636290102,0.04247366335860325,,,
2021-05-11,0.006507811372706999,0.010931766698783813,,,
2021-05-12,0.023365015739552818,0.10914583093531188,,,
2021-05-13,0.020412425975074325,0.04866326566133025,,,
2021-05-14,0.00711038819327654,0.018282055940243555,,,
2021-05-15,0.013800452320716155,0.04782051618576385,,,
2021-05-16,0.015085982547465652,0.10078565325399395,,,
2021-05-17,0.022091206998394872,0.09689463258477174,,,
2021-05-18,0.012182054702976706,0.050956026682947464,,,
2021-05-19,0.07613926621297543,0.1327209477557288,,,
2021-05-20,0.021006741394096765,0.02259747577029447,,,
2021-05-21,0.017581091457555244,0.07759679117708702,,,
2021-05-22,0.009255734519864597,0.0179914347432935,,,
2021-05-23,0.016489235996138787,0.1517614194304532,,,
2021-05-24,0.008202796839433436,0.041370657460957236,,,
2021-05-25,0.006299058962345582,0.05193048032840581,,,
2021-05-26,0.005179170338195289,0.053780706385697964,,,
2021-05-27,0.0058783193476299005,0.05113832928555208,,,
2021-05-28,0.008665354749339736,0.09049954470661514,,,
2021-05-29,0.005580569902616935,0.075316549549281,,,
2021-05-30,0.003342931915977173,0.020913050455406798,,,
2021-05-31,0.0043064359127429255,0.020469033621159902,,,
2021-06-01,0.004935179976012399,0.02995718060309027,,,
2021-06-02,0.0019842154625303817,0.008222733231831926,,,
2021-06-03,0.0023213882143779427,0.019858572600720565,,,
2021-06-04,0.005207163298091667,0.1225332856807487,,,
2021-06-05,0.00467817936019743,0.09934802221903681,,,
2021-06-06,0.0019296063848111519,0.018281690821717683,,,
2021-06-07,0.004092903256735988,0.11844046343328887,,,
2021-06-08,0.008252740066039519,0.10359136269893401,,,
2021-06-09,0.008434226291132881,0.022864191993292378,,,
2021-06-10,0.008534934018798568,0.0706593932061611,,,
2021-06-11,0.0046600078729630975,0.038949972842436835,,,
2021-06-12,0.007311691633062029,0.061203076669468295,,,
2021-06-13,0.0041854809599549585,0.02384444076436084,,,
2021-06-14,0.005128369078408427,0.03872976917116241,,,
2021-06-15,0.004514412350072655,0.03972242929011057,,,
2021-06-16,0.005742805132111312,0.07564622719482593,,,
2021-06-17,0.0042335283440040694,0.07516748148806635,,,
2021-06-18,0.008411491869302788,0.11589561965779392,,,
2021-06-19,0.0068841900057564735,0.02986712852392954,,,
2021-06-20,0.0066821568462093655,0.09672215557362258,,,
2021-06-21,0.019854144604161465,0.16054643827470672,,,
2021-06-22,0.01838934130952233,0.09991953462724083,,,
2021-06-23,0.008832152594378834,0.03879596752369762,,,
2021-06-24,0.005798870787451496,0.029966482996804426,,,
2021-06-25,0.014742794045356458,0.12687658825097278,,,
2021-06-26,0.011700870478925275,0.06147082856936599,,,
2021-06-27,0.006872144515695928,0.0231885642846399,,,
2021-06-28,0.0052218320045191065,0.02061747280660013,,,
2021-06-29,0.0045548964393551765,0.014400975982760161,,,
2021-06-30,0.005160616298114808,0.052749255435793896,,,
2021-07-01,0.004932807917857284,0.09505247348058658,,,
2021-07-02,0.00514725441606339,0.014737218560870737,,,
2021-07-03,0.002808834030613987,0.006770707732242874,,,
2021-07-04,0.0016787151613286908,0.013603822090197167,,,
2021-07-05,0.005363484002081109,0.07356614290136923,,,
2021-07-06,0.0038452066377604854,0.025834485964680676,,,
2021-07-07,0.0022222933840219854,0.012497504931174097,,,
2021-07-08,0.004852012635099628,0.055618065828612034,,,
2021-07-09,0.0024163916570559556,0.005810836477314591,,,
2021-07-10,0.003372967671603827,0.012021772939346816,,,
2021-07-11,0.0015969091620721485,0.0021252838926945302,,,
2021-07-12,0.004431576675785168,0.03687272423722522,,,
2021-07-13,0.00499195810399897,0.03236956951661082,,,
2021-07-14,0.0033628040260496326,0.045035074981641644,,,
2021-07-15,0.004472472006713248,0.04169083646961946,,,
2021-07-16,0.00673193040806341,0.018211334328701444,,,
2021-07-17,0.003010387818641874,0.006568897863294074,,,
2021-07-18,0.0023193560612635882,0.008091159322214941,,,
2021-07-19,0.0035981844958273266,0.03411573235238644,,,
2021-07-20,0.004246054975715807,0.0849785007346448,,,
2021-07-21,0.002341457754641901,0.008695004430907911,,,
2021-07-22,0.00268085590296469,0.00581633059677674,,,
2021-07-23,0.0019407426198705612,0.006420616375885979,,,
2021-07-24,0.0017230106958800444,0.0059145981998540206,,,
2021-07-25,0.0018153938752029357,0.00836795187550402,,,
2021-07-26,0.010241784338018728,0.11824699611880411,,,
2021-07-27,0.00515884237989067,0.03191240245388461,,,
2021-07-28,0.005701533673783358,0.045756462835640686,,,
2021-07-29,0.0030675823061394746,0.007983719497712054,,,
2021-07-30,0.002957378829854593,0.031075341709660715,,,
2021-07-31,0.003150917834985861,0.012900491389774834,,,
2021-08-01,0.005584409518979737,0.03007476533985521,,,
2021-08-02,0.004436648955179186,0.023527549300710285,,,
2021-08-03,0.006316963831203174,0.03509388756926005,,,
2021-08-04,0.0032609121820785926,0.009452351313100592,,,
2021-08-05,0.007247458024990342,0.032077978144997084,,,
2021-08-06,0.004471702789333159,0.014350539200938416,,,
2021-08-07,0.004490993221443722,0.01246210641686427,,,
2021-08-08,0.0064921326355379914,0.016646014374497718,,,
2021-08-09,0.004231696981377463,0.014151316751921687,,,
2021-08-10,0.003822497575715835,0.015493605787837272,,,
2021-08-11,0.0026096844870631365,0.008779188124291223,,,
2021-08-12,0.006068625745901103,0.03248063473670299,,,
2021-08-13,0.0011926773893491066,0.0023867554036747,,,
2021-08-14,0.003112578549642895,0.013357376410005688,,,
2021-08-15,0.0036287358816400397,0.01838087446527226,,,
2021-08-16,0.004469555254338433,0.017136560967715844,,,
2021-08-17,0.007040486533873379,0.03180408473398854,,,
2021-08-18,0.004187032586780364,0.0157426484220347,,,
2021-08-19,0.0037169511219302064,0.014636308949645972,,,
2021-08-20,0.0011963814374311497,0.0047431756265280435,,,
2021-08-21,0.0020387284121154365,0.0087776355909399,,,
2021-08-22,0.002364284282563849,0.0126308978356152,,,
2021-08-23,0.0021784890724533424,0.007987043945180333,,,
2021-08-24,0.005840525106040134,0.026857390065502428,,,
2021-08-25,0.001957138114601582,0.009844140525291745,,,
2021-08-26,0.0046068416200201875,0.0344311176873618,,,
2021-08-27,0.002199956733157675,0.007941369032948332,,,
2021-08-28,0.0014550775589093083,0.010311559691058274,,,
2021-08-29,0.0012264556302555823,0.01785210111188874,,,
2021-08-30,0.0026809591195095183,0.03340288663393019,,,
2021-08-31,0.002930373936806293,0.015450319263276767,0.0,,
2021-09-01,0.00134077568362299,0.011431469416151462,,,
2021-09-02,0.0012759231693644736,0.0104993132517686,,,
2021-09-03,0.0021124740582957433,0.01917011292313452,,,
2021-09-04,0.001686310780030457,0.008911943289078739,,,
2021-09-05,0.0006966528140807767,0.004442959708360236,0.0,,
2021-09-06,0.0010666361888885033,0.003003698662146748,0.0,,
2021-09-07,0.026413126270226375,0.06315121945775283,0.0,,
2021-09-08,0.004578491694731784,0.019575983213957426,0.0,,
2021-09-09,0.002222477631308231,0.015036094976185561,,,
2021-09-10,0.0036419279270675817,0.029854599876664223,,,
2021-09-11,0.0015596247550925442,0.014089991933144986,0.0,,
2021-09-12,0.0015187512478695906,0.008988931086928602,0.0,,
2021-09-13,0.005470127479600305,0.019008447582001913,0.0,,
2021-09-14,0.0011323950207350554,0.005006881529090771,0.0,,
2021-09-15,0.0009959991966948932,0.0019355758568966295,0.0,,
2021-09-16,0.0029901239668959313,0.011242923431606293,0.0,,
2021-09-17,0.002838847050566573,0.013369598770098622,0.0,,
2021-09-18,0.0009499963525633223,0.006809982309740193,0.0,,
2021-09-19,0.002376897149156374,0.012323514298014412,0.0,,
2021-09-20,0.00878385795983062,0.04175254481575368,0.0,,
2021-09-21,0.010358386212091165,0.045537810753111876,0.002508267461355639,,
2021-09-22,0.003158482709592245,0.006790086331952845,0.0,,
2021-09-23,0.0021194439631159654,0.00425962212427397,0.0,,
2021-09-24,0.007072052282416057,0.002823693502048087,0.0,,
2021-09-25,0.002476217190890774,0.0,0.0,,
2021-09-26,0.003780316895812436,0.0,0.0005151731405972105,,
2021-09-27,0.0026882101730274464,0.0,0.0,,
2021-09-28,0.004206771511237023,0.0,0.0,,
2021-09-29,0.0025494070657873457,0.0026496156947941863,0.0,,
2021-09-30,0.002688552792949719,0.0018535003867002392,0.0,,
2021-10-01,0.002036403252486863,0.002968038646349002,0.0,,
2021-10-02,0.001565090751459543,0.0028232384101111742,0.0,,
2021-10-03,0.0018883429018933078,0.004045045448496015,0.0,,
2021-10-04,0.003259715306567012,0.005479836948943956,0.0,,
2021-10-05,0.001564323329802539,0.002489500174025493,0.0,,
2021-10-06,0.002657508053118279,0.003335369472574024,0.0,,
2021-10-07,0.003937593390783516,0.007022931011777112,0.0,,
2021-10-08,0.0019245292914665466,0.00301178508339603,0.0,,
2021-10-09,0.0011480208721083257,0.001956764044228134,0.0,,
2021-10-10,0.0026828620183543795,0.003340954242416344,0.0,,
2021-10-11,0.0015631406894583164,0.003329648436108142,0.0,,
2021-10-12,0.0036331376702296784,0.009056846688682816,0.0,,
2021-10-13,0.0022227812491169845,0.00713407443067626,0.0,,
2021-10-14,0.0018664706953023468,0.0029529034264800017,0.0,,
2021-10-15,0.002723058303454311,0.005913876833296158,0.0,,
2021-10-16,0.001479610722036226,0.0046761388059833285,0.0,,
2021-10-17,0.0014729439755419055,0.002686784811987408,0.0,,
2021-10-18,0.0023502376522861962,0.004168407513859359,0.0,,
2021-10-19,0.0014958403248203026,0.002434373192583988,0.0,,
2021-10-20,0.0015181511350393733,0.0029332536387508346,0.0,,
2021-10-21,0.0035504947175493524,0.011793037513044434,0.0,,
2021-10-22,0.002543842846795933,0.006142452594776111,0.0,,
2021-10-23,0.0016330906212276097,0.004743753255114887,0.0,,
2021-10-24,0.0020471125786725003,0.0033994099552922354,0.0,,
2021-10-25,0.0006014151829755683,0.0021447691460145684,0.0,,
2021-10-26,0.0028020770135434698,0.005370274668392649,0.0,,
2021-10-27,0.006004375074579953,0.005228140980738817,0.0016518786175545757,,
2021-10-28,0.0030977617468083466,0.0019281095255845367,0.0,,
2021-10-29,0.001049524180222935,0.0011756392289394568,0.0,,
2021-10-30,0.001724615567916917,0.0010513774003651488,0.0,,
2021-10-31,0.0026714801248168933,0.0016725553425017158,0.0,,
2021-11-01,0.0027959411647176433,0.0014682985173243937,0.0,,
2021-11-02,0.0013251977672843523,0.0008374092602811964,,,
2021-11-03,0.0016204404807299898,0.0018141580295382338,0.0,,
2021-11-04,0.002679865179326677,0.0012255325448338272,0.0,,
2021-11-05,0.001732142943273192,0.0006357954247473643,0.0,,
2021-11-06,0.0025762947335218997,0.0009303740022872535,0.0,,
2021-11-07,0.0005219391304590386,0.0005909428820777716,0.0,,
2021-11-08,0.0009440986241344707,0.0007611143304743973,0.0,,
2021-11-09,0.0020622740396365174,0.0028977776283388365,0.0,,
2021-11-10,0.005894809371392756,0.004713883910636809,0.0,,
2021-11-11,0.00129410540092788,0.0015158372073866345,0.0,,
2021-11-12,0.002812036812991324,0.003713439058187623,0.0,,
2021-11-13,0.0005722859000750949,0.002188794578714657,0.0,,
2021-11-14,0.0010034614601040315,0.0006272506961354582,0.0,,
2021-11-15,0.0034504633827308357,0.0028573670782024,0.0,,
2021-11-16,0.008202328684384341,0.00724221697629742,0.016227175920779276,,
2021-11-17,0.003316630330882709,0.003110777450762679,0.00013632325484711058,,
2021-11-18,0.006177574549895045,0.00817989185846528,0.04826489719854897,,
2021-11-19,0.0017708831349229604,0.002525496881354582,0.0,,
2021-11-20,0.0009822403394298144,0.0014935598419920687,0.0,,
2021-11-21,0.0019445863393756507,0.0025600496969842993,0.0,,
2021-11-22,0.004659575242360196,0.005971760986612268,6.833532234046613e-05,,
2021-11-23,0.002349368074258354,0.0043946356552176475,5.6725287118763325e-05,,
2021-11-24,0.00306884640698736,0.0038814664019524965,0.0,,
2021-11-25,0.0010141997158263215,0.0013365408525688456,0.0,,
2021-11-26,0.013088807956872514,0.01049695976564529,0.0074406424759434564,,
2021-11-27,0.0015701875049706183,0.0014031524215629939,0.0,,0.0
