time,SI_binance,SI_bybit,SI_GMX,SI_GNS,SI_perp
2020-09-22,0.4502397667363071,0.12096539595203976,,,
2020-09-23,0.47432911511948134,0.11583831742144882,,,
2020-09-24,0.5893490232166453,0.1119843869387132,,,
2020-09-25,0.4240762921813746,0.07329991711833302,,,
2020-09-26,0.26301429834916307,0.049950531117040904,,,
2020-09-27,0.2950306970724695,0.04958612014981408,,,
2020-09-28,0.515542928446757,0.08850972039231697,,,
2020-09-29,0.38047894188893894,0.06743811897402922,,,
2020-09-30,0.34390026415015096,0.052742179256546264,,,
2020-10-01,0.667999060215373,0.13164800075819733,,,
2020-10-02,0.5720079220143905,0.12031943517945343,,,
2020-10-03,0.19345278157950718,0.03120284922863416,,,
2020-10-04,0.22888962528806653,0.044769022418444396,,,
2020-10-05,0.3051774594349965,0.05315222537715449,,,
2020-10-06,0.46859468501231427,0.10287920489390041,,,
2020-10-07,0.26357775195681715,0.043398282593249675,,,
2020-10-08,0.49130832151225345,0.0999997673428392,,,
2020-10-09,0.35752630191359963,0.08093222844136938,,,
2020-10-10,0.45934341633808606,0.16195485586135172,,,
2020-10-11,0.32680750391228464,0.07132605818348864,,,
2020-10-12,0.5885263110900568,0.13954831248406216,,,
2020-10-13,0.4683468342589175,0.11212025862923707,,,
2020-10-14,0.4665919433761029,0.08628224628392164,,,
2020-10-15,0.5093479630323864,0.0908043770313949,,,
2020-10-16,0.4977154476617678,0.10328913671389577,,,
2020-10-17,0.22973958327785032,0.04564456451109327,,,
2020-10-18,0.20946389852703637,0.047210243183796526,,,
2020-10-19,0.47459588419108006,0.0880674916906358,,,
2020-10-20,0.5813757916795174,0.1455635889853887,,,
2020-10-21,1.0310050818123415,0.3694413416607601,,,
2020-10-22,0.5711197149003882,0.20356139441808885,,,
2020-10-23,0.39338986214311383,0.11563476852214996,,,
2020-10-24,0.27546499564820287,0.10744854454627677,,,
2020-10-25,0.357104425777616,0.13776883902396284,,,
2020-10-26,0.5454977017313081,0.20279668079108773,,,
2020-10-27,0.5771862788720205,0.20173941209771135,,,
2020-10-28,0.8548656269031598,0.29809495621033705,,,
2020-10-29,0.565684751855577,0.16843231107998105,,,
2020-10-30,0.5218553586122261,0.21293886250325686,,,
2020-10-31,0.5237730292596957,0.18667298712687572,,,
2020-11-01,0.29204986529481325,0.10589631686305584,,,
2020-11-02,0.5054463074351644,0.18047139200446075,,,
2020-11-03,0.5011019344132722,0.1678781715642082,,,
2020-11-04,0.6489590604281388,0.17933596591275042,,,
2020-11-05,1.0009848875660985,0.3605662187378529,,,
2020-11-06,0.8149542972390942,0.2515968758193345,,,
2020-11-07,0.785396504295321,0.358124267322065,,,
2020-11-08,0.4536602986622678,0.2763176923905252,,,
2020-11-09,0.7871965577704999,0.3320783190085331,,,
2020-11-10,0.4082552057540036,0.16422222969827482,,,
2020-11-11,0.5077723308311117,0.18637822078295543,,,
2020-11-12,0.6737001793701997,0.24750602686783882,,,
2020-11-13,0.44397591981068407,0.1694686074041192,,,
2020-11-14,0.396671433052608,0.14059917038085717,,,
2020-11-15,0.3131080498393,0.09574812855461207,,,
2020-11-16,0.4715740705945044,0.2141403038516478,,,
2020-11-17,0.6954218728437384,0.28714145671263974,,,
2020-11-18,1.0523670312915157,0.2456597967006739,,,
2020-11-19,0.5659844336313556,0.16594269596777989,,,
2020-11-20,0.5533245945574123,0.09691205961528966,,,
2020-11-21,0.4301034256410993,0.07694749249695244,,,
2020-11-22,0.48313239023279847,0.10540284542504623,,,
2020-11-23,0.49994649395832813,0.09029919186391831,,,
2020-11-24,0.5591949751575841,0.1522611538909921,,,
2020-11-25,0.5084093775670936,0.1854541473216675,,,
2020-11-26,1.4107545194473183,0.5367667000204376,,,
2020-11-27,0.6568498347820323,0.21376320733452445,,,
2020-11-28,0.42698454461371965,0.12883367127706846,,,
2020-11-29,0.39407122646786785,0.12583301150832624,,,
2020-11-30,0.6567543790908331,0.24261441022671826,,,
2020-12-01,0.8503551287986485,0.45643897284437734,,,
2020-12-02,0.49144548382492903,0.24826438837428452,,,
2020-12-03,0.32727754887893723,0.12903645359189728,,,
2020-12-04,0.3814949049264679,0.1195023261637786,,,
2020-12-05,0.22539031669614037,0.0555410705055894,,,
2020-12-06,0.22666711213510563,0.06644057337881495,,,
2020-12-07,0.22458044764772975,0.06458712750253064,,,
2020-12-08,0.38944190998179706,0.11955667132229837,,,
2020-12-09,0.4943898274354503,0.16090859680247807,,,
2020-12-10,0.330205455235238,0.12419290064926959,,,
2020-12-11,0.4555480506497774,0.14714262966030203,,,
2020-12-12,0.26554797565706767,0.06481570774907273,,,
2020-12-13,0.3160685142866511,0.0823650734292647,,,
2020-12-14,0.23378829602775755,0.05100509470336996,,,
2020-12-15,0.2988454563260152,0.10477542353813249,,,
2020-12-16,0.5033213900038872,0.18728179341142143,,,
2020-12-17,1.0040482251642315,0.24736915599179904,,,
2020-12-18,0.35581085538809104,0.08379028164845942,,,
2020-12-19,0.3482846912607049,0.10758146582595043,,,
2020-12-20,0.34962436701706817,0.11137758688009941,,,
2020-12-21,0.5630367120559175,0.20158243653765073,,,
2020-12-22,0.3623222078068323,0.12865304690483947,,,
2020-12-23,0.5467992378339178,0.22012063411090185,,,
2020-12-24,0.29297338610322304,0.10035574052714029,,,
2020-12-25,0.31490772580359744,0.11320956696051082,,,
2020-12-26,0.3932342888244067,0.11905117280038281,,,
2020-12-27,0.6290651311260691,0.15560771261051967,,,
2020-12-28,0.2958341066396093,0.0807250444268923,,,
2020-12-29,0.26962417596530946,0.11051306238005136,,,
2020-12-30,0.37270185869739125,0.17226923572449643,,,
2020-12-31,0.31141132703461,0.16939288118535598,,,
2021-01-01,0.19866441318985106,0.11823004253055558,,,
2021-01-02,0.48708924052895763,0.25403867321243234,,,
2021-01-03,0.42965411819488736,0.19312591769261583,,,
2021-01-04,0.5194199432087502,0.34116220707574274,,,
2021-01-05,0.42511870626388065,0.17404489365027442,,,
2021-01-06,0.4278732881811328,0.1741776976884751,,,
2021-01-07,0.43686234746340574,0.19004162006708303,,,
2021-01-08,0.4710048224701134,0.19369824206721475,,,
2021-01-09,0.21107590790747288,0.10029799920952769,,,
2021-01-10,0.3721145340165481,0.19701074239734054,,,
2021-01-11,0.9546478718249839,0.5193100458605254,,,
2021-01-12,0.5527778200728725,0.26052398303336494,,,
2021-01-13,0.37772055212526945,0.1460360254768872,,,
2021-01-14,0.3288948397060847,0.12113867066982924,,,
2021-01-15,0.42436759181160894,0.1459171801011601,,,
2021-01-16,0.3052837870772419,0.12257169937651942,,,
2021-01-17,0.30014928953481107,0.13765313021945094,,,
2021-01-18,0.24927510876577652,0.08969107453610035,,,
2021-01-19,0.25283769380265675,0.07452267921691125,,,
2021-01-20,0.3136069076145106,0.13046033042993252,,,
2021-01-21,0.5997760500313796,0.222058360459494,,,
2021-01-22,0.5143789301223283,0.212040543805512,,,
2021-01-23,0.3033705300159644,0.11432911314251853,,,
2021-01-24,0.24227823281771413,0.10081354511081345,,,
2021-01-25,0.35596476652266595,0.14445190947535747,,,
2021-01-26,0.38476321085224285,0.1480323480050368,,,
2021-01-27,0.49007422304382336,0.2424056048603489,,,
2021-01-28,0.3098209816469404,0.13782996459842772,,,
2021-01-29,0.6822614540561602,0.5523320040065843,,,
2021-01-30,0.2591566063745779,0.1736315740603369,,,
2021-01-31,0.2033196362457789,0.16912286529474743,,,
2021-02-01,0.2435987857599619,0.14864956307393146,,,
2021-02-02,0.225458004757638,0.09954628967241351,,,
2021-02-03,0.21860844032577828,0.08058365560354094,,,
2021-02-04,0.2880257572935859,0.08917097042444856,,,
2021-02-05,0.16954468101943365,0.0545874446700339,,,
2021-02-06,0.2320158771280366,0.07188975200664185,,,
2021-02-07,0.24211035578946846,0.08558770454047072,,,
2021-02-08,0.26738057573926594,0.14098196589424014,,,
2021-02-09,0.2398964388761235,0.1261037434468496,,,
2021-02-10,0.22756366651884624,0.11582214446412865,,,
2021-02-11,0.19200899655467554,0.09189826491076006,,,
2021-02-12,0.1551736695996442,0.07568917828452125,,,
2021-02-13,0.12604212060220388,0.0543339987225612,,,
2021-02-14,0.13358414887865697,0.06564985609450412,,,
2021-02-15,0.15046526346401468,0.07312794968266469,,,
2021-02-16,0.20141941714752182,0.09134846032215267,,,
2021-02-17,0.15888481140684058,0.07244995501641951,,,
2021-02-18,0.10194840642464212,0.040761180031336934,,,
2021-02-19,0.13033533574659453,0.07468381572915861,,,
2021-02-20,0.1300798419522149,0.07142892548475527,,,
2021-02-21,0.10358619266937902,0.05609014580692332,,,
2021-02-22,0.30642555145763006,0.17085346545289695,,,
2021-02-23,0.5888160585049232,0.2953729763559148,,,
2021-02-24,0.24463762253349083,0.12347434864131143,,,
2021-02-25,0.25408558139811227,0.13091519319176645,,,
2021-02-26,0.35023240619352736,0.17370927418127124,,,
2021-02-27,0.20166563425064646,0.08927696826471998,,,
2021-02-28,0.277264598874874,0.1391522613661139,,,
2021-03-01,0.22074430476145088,0.1078105540154764,,,
2021-03-02,0.19605922226691005,0.10511376024911391,,,
2021-03-03,0.2405971309748864,0.09959198950879487,,,
2021-03-04,0.27168371242166184,0.12101647210343336,,,
2021-03-05,0.2512733870581831,0.10589362692151139,,,
2021-03-06,0.1545938746725257,0.06202185998859965,,,
2021-03-07,0.16558717412264445,0.07868974960974116,,,
2021-03-08,0.17849515329472251,0.0854599604106873,,,
2021-03-09,0.16082729708729335,0.07299319343058852,,,
2021-03-10,0.21904492688744912,0.11625836681741653,,,
2021-03-11,0.18396500664318588,0.0885092654574033,,,
2021-03-12,0.18222932532335753,0.07163131302898673,,,
2021-03-13,0.14598012098283694,0.0732662612360577,,,
2021-03-14,0.10887603992345841,0.05115957677094494,,,
2021-03-15,0.2368571450859706,0.0952816852833563,,,
2021-03-16,0.17975568955198445,0.08257216987902682,,,
2021-03-17,0.1817958202779076,0.09219298735868219,,,
2021-03-18,0.1635302459426117,0.09173337422132163,,,
2021-03-19,0.13797749956507238,0.06744512100515847,,,
2021-03-20,0.10817280888915079,0.05308059947477731,,,
2021-03-21,0.12767116477956542,0.05501701679003667,,,
2021-03-22,0.1626738252615198,0.07269321987353279,,,
2021-03-23,0.14804649674173084,0.06567115127730498,,,
2021-03-24,0.2291468692508179,0.09184279603270284,,,
2021-03-25,0.23665200535250536,0.10262994477923182,,,
2021-03-26,0.14982751014685042,0.058455972939817295,,,
2021-03-27,0.1308920672115007,0.055890486485645624,,,
2021-03-28,0.11517951414534099,0.04665577159984655,,,
2021-03-29,0.14785073903893145,0.06024008954716124,,,
2021-03-30,0.11478047526112659,0.04116817510975849,,,
2021-03-31,0.16642977327673786,0.0665124765065983,,,
2021-04-01,0.09980096108799678,0.038896953777828314,,,
2021-04-02,0.09284433231355496,0.033114795677257156,,,
2021-04-03,0.10026518450889228,0.043524661037940476,,,
2021-04-04,0.07747710668306444,0.036839732212883884,,,
2021-04-05,0.08702564561259939,0.03689282477559026,,,
2021-04-06,0.08502926099332417,0.02872039047296972,,,
2021-04-07,0.13568584112756346,0.04593983120607721,,,
2021-04-08,0.08351560147785557,0.03017838744175506,,,
2021-04-09,0.07528812639501761,0.02651471364210311,,,
2021-04-10,0.11925887407172998,0.03959347345637504,,,
2021-04-11,0.07175595173418045,0.024092407979129756,,,
2021-04-12,0.09131680874731249,0.028262862264421533,,,
2021-04-13,0.1141884175664819,0.03902256785322082,,,
2021-04-14,0.13995884078671803,0.04267888358651207,,,
2021-04-15,0.07807273785158997,0.029517897928436693,,,
2021-04-16,0.11973680642324057,0.03102794880154836,,,
2021-04-17,0.09163863672547268,0.028414429319033846,,,
2021-04-18,0.32098115466649674,0.14884203290972867,,,
2021-04-19,0.18867348882537138,0.039855441887648134,,,
2021-04-20,0.20396982172337924,0.04515847573268894,,,
2021-04-21,0.16403629117506313,0.041989259813320516,,,
2021-04-22,0.279785514240493,0.07765757943488691,,,
2021-04-23,0.33682466050429344,0.11413640074668699,,,
2021-04-24,0.1783122999724297,0.0661161893194911,,,
2021-04-25,0.19335531015883434,0.066745348837853,,,
2021-04-26,0.2558132200401758,0.07953810813610086,,,
2021-04-27,0.14792147973059977,0.04279080435045472,,,
2021-04-28,0.1687153084801301,0.05736088317819196,,,
2021-04-29,0.15808949607567566,0.053254172657623416,,,
2021-04-30,0.15974576127968193,0.052629969358058845,,,
2021-05-01,0.11049701615018001,0.0378642566170585,,,
2021-05-02,0.10814790466023494,0.038726327429326135,,,
2021-05-03,0.13619623736419595,0.047448477556550836,,,
2021-05-04,0.21632080527138933,0.08929445443902928,,,
2021-05-05,0.17719975700296875,0.060931393594489326,,,
2021-05-06,0.1467129104945805,0.05040358681348144,,,
2021-05-07,0.14081307152883535,0.04941625139629814,,,
2021-05-08,0.13635176845563007,0.05503316302992478,,,
2021-05-09,0.13252656203495944,0.048194300092367054,,,
2021-05-10,0.216058150240666,0.07856083594294545,,,
2021-05-11,0.14661904389110403,0.04334399836720408,,,
2021-05-12,0.268858621160911,0.09462367516078721,,,
2021-05-13,0.38399404752874194,0.16090303587618307,,,
2021-05-14,0.19364356729609444,0.05443818077076835,,,
2021-05-15,0.25694899950467776,0.08565458887880062,,,
2021-05-16,0.3522371016508135,0.1404413057512671,,,
2021-05-17,0.4389061193701552,0.20496856953936943,,,
2021-05-18,0.32689934270005644,0.11290497545451827,,,
2021-05-19,1.5137999674616855,0.28930429518356615,,,
2021-05-20,0.784721449905176,0.10316088222341753,,,
2021-05-21,0.8621841808405611,0.19849575827312668,,,
2021-05-22,0.563526743172162,0.18064194009186813,,,
2021-05-23,0.9402957901579522,0.500788031297799,,,
2021-05-24,0.5980457090286891,0.2908624404141806,,,
2021-05-25,0.497318142554786,0.21279929500603453,,,
2021-05-26,0.4563562420969718,0.20923659342139533,,,
2021-05-27,0.4421879165909549,0.1816025890154816,,,
2021-05-28,0.6294175612984868,0.31154310251136264,,,
2021-05-29,0.5519695134518326,0.30080202392189864,,,
2021-05-30,0.3836227423681215,0.17719251084608933,,,
2021-05-31,0.4502664135218146,0.1658973391137126,,,
2021-06-01,0.43207717845627025,0.16538840684192968,,,
2021-06-02,0.2992465600059796,0.12816945885260886,,,
2021-06-03,0.297727147665066,0.14827217828870484,,,
2021-06-04,0.4608750542137334,0.215829443216649,,,
2021-06-05,0.41473812090191603,0.24352361073205667,,,
2021-06-06,0.2786561918142975,0.14166009933895435,,,
2021-06-07,0.39488847584219156,0.22301916209059286,,,
2021-06-08,0.6231807514154691,0.34667717283910005,,,
2021-06-09,0.5256436617501835,0.2707859238090134,,,
2021-06-10,0.47427289139274914,0.281654170612905,,,
2021-06-11,0.29277482096677077,0.19662367384281967,,,
2021-06-12,0.369050308701114,0.24861521318878738,,,
2021-06-13,0.328016845657809,0.1994199178923576,,,
2021-06-14,0.3509781634231563,0.2123599445414047,,,
2021-06-15,0.3162168996985124,0.18319529763844006,,,
2021-06-16,0.3374467025574105,0.1915500295029916,,,
2021-06-17,0.2970380632606599,0.1623379014091622,,,
2021-06-18,0.4353879427043733,0.2019445607705855,,,
2021-06-19,0.34570926199469226,0.19214301608884846,,,
2021-06-20,0.4305057118098359,0.23684647866126218,,,
2021-06-21,0.8657016782297465,0.5253592785322194,,,
2021-06-22,0.9130027233926966,0.5245409496919271,,,
2021-06-23,0.5476920868890103,0.3167800484809026,,,
2021-06-24,0.4028597852514259,0.2454718870095104,,,
2021-06-25,0.6528891766102725,0.36343089614702045,,,
2021-06-26,0.608786420498745,0.387156069341114,,,
2021-06-27,0.46491139449716357,0.30377607295635956,,,
2021-06-28,0.3718693779202402,0.24954331152768033,,,
2021-06-29,0.3972086017544501,0.22012236134180627,,,
2021-06-30,0.37280626077065476,0.22388712398832838,,,
2021-07-01,0.402763314928071,0.22433765947840004,,,
2021-07-02,0.3460491683252194,0.1821681243310318,,,
2021-07-03,0.24860066743029502,0.13777120968953865,,,
2021-07-04,0.21379773034468458,0.11829518446808437,,,
2021-07-05,0.368642593506746,0.2162441815045338,,,
2021-07-06,0.3278150257358768,0.22180581087154005,,,
2021-07-07,0.2323184423428287,0.13173941948526666,,,
2021-07-08,0.317870946072816,0.19983430726693127,,,
2021-07-09,0.23134282780984733,0.14056355757053646,,,
2021-07-10,0.2014341945146677,0.11790028929239665,,,
2021-07-11,0.15979099639514724,0.09731914084757731,,,
2021-07-12,0.2502257296806661,0.12224891520533365,,,
2021-07-13,0.22738092360787157,0.1226435097793706,,,
2021-07-14,0.26770968304245213,0.148730490020987,,,
2021-07-15,0.2599657273706989,0.15109976784761725,,,
2021-07-16,0.26369794921461226,0.12937851148853605,,,
2021-07-17,0.20296569876530593,0.1149288764608118,,,
2021-07-18,0.20128370507728383,0.11016219351956257,,,
2021-07-19,0.21878455830047866,0.11509063232057831,,,
2021-07-20,0.28795345839143943,0.1558735062094705,,,
2021-07-21,0.3564724783931451,0.20666108959308793,,,
2021-07-22,0.1818921700760005,0.10084711119615611,,,
2021-07-23,0.17506054894168366,0.10325754995938065,,,
2021-07-24,0.16036642209625793,0.08468933778340129,,,
2021-07-25,0.15812017212171306,0.09542602931468075,,,
2021-07-26,0.581517896976439,0.4012154426481955,,,
2021-07-27,0.3073365813400934,0.19729273326177227,,,
2021-07-28,0.3325514905536276,0.19965631696983221,,,
2021-07-29,0.20480827651221178,0.12384337524269579,,,
2021-07-30,0.24697520068007042,0.14178188131170621,,,
2021-07-31,0.16983329872004996,0.10311626622339348,,,
2021-08-01,0.24535245471254438,0.13289992043775864,,,
2021-08-02,0.21464095323168206,0.11945160564567615,,,
2021-08-03,0.23724130724243114,0.12789124565425172,,,
2021-08-04,0.21878781501380054,0.10893403508833407,,,
2021-08-05,0.3320615056762475,0.1864470534948628,,,
2021-08-06,0.2752440225370474,0.15299480892326214,,,
2021-08-07,0.24116301040794627,0.13613072366485013,,,
2021-08-08,0.24119192375711448,0.12046931661168778,,,
2021-08-09,0.2392410000950853,0.12005155762561553,,,
2021-08-10,0.18403781661445737,0.094868319379692,,,
2021-08-11,0.1523483919646189,0.08635018635642647,,,
2021-08-12,0.1867676247344382,0.09603542175047795,,,
2021-08-13,0.16405110499241582,0.0870793671809861,,,
2021-08-14,0.14340202098371135,0.07871520620163473,,,
2021-08-15,0.14761589944335196,0.07244354191546704,,,
2021-08-16,0.15804338889018257,0.08375932905588518,,,
2021-08-17,0.18502674889179113,0.09313660991869739,,,
2021-08-18,0.16083697050815746,0.08343221880341148,,,
2021-08-19,0.1705771065062578,0.1029575177605239,,,
2021-08-20,0.14003906718392978,0.08529638660260076,,,
2021-08-21,0.12149272204003041,0.07198033961469051,,,
2021-08-22,0.10462675233627265,0.06410603340550458,,,
2021-08-23,0.11840011026652783,0.07405837947985114,,,
2021-08-24,0.13196846240015864,0.08221649625361342,,,
2021-08-25,0.1329247405980196,0.08059547522835575,,,
2021-08-26,0.16714316967595552,0.09528275046074364,,,
2021-08-27,0.1407059254164599,0.0874848775019414,,,
2021-08-28,0.07612730816232495,0.05479371052817288,,,
2021-08-29,0.11217425453230116,0.06830712481295173,,,
2021-08-30,0.12553958400512158,0.07249148573378097,,,
2021-08-31,0.12778944335751666,0.07308218305554773,2.404230968887142,,
2021-09-01,0.1206498934416996,0.07082415606460409,,,
2021-09-02,0.11466015785740592,0.06983078763051646,,,
2021-09-03,0.1398990840447599,0.0852483149890156,,,
2021-09-04,0.09614454030690323,0.05000248894005733,,,
2021-09-05,0.08925136890138982,0.041023860947407634,1.0460104425213124,,
2021-09-06,0.09117714778464142,0.03712661403335211,6.885308817067286,,
2021-09-07,0.37077729089259837,0.22980201861259283,2.448541191060126,,
2021-09-08,0.20758312533180245,0.11775335166535628,43.94584288981635,,
2021-09-09,0.14667391021069703,0.0786640051383228,,,
2021-09-10,0.16096686824190307,0.08059345086230735,,,
2021-09-11,0.09046035254827672,0.05051880026508282,1.3939678639113664,,
2021-09-12,0.10052315105526105,0.05949851023650955,54.3417297444006,,
2021-09-13,0.21349740980611212,0.10917202163972206,2.8708374778054986,,
2021-09-14,0.11954246628028219,0.05572682127980452,1.8950251831757048,,
2021-09-15,0.09829908420348733,0.04224374357355127,2.8244438912443877,,
2021-09-16,0.10877791053743403,0.04890918314510612,3.3505287405927526,,
2021-09-17,0.09466447689633031,0.04288562091309077,2.815640585173063,,
2021-09-18,0.08422098210237061,0.03685646798227318,1.4948579814886205,,
2021-09-19,0.0871287572755668,0.042041670410673575,0.7936079147989229,,
2021-09-20,0.28613458507023026,0.12685264803256716,3.1497752644776047,,
2021-09-21,0.3592968397745357,0.18413490846505917,6.346139619053035,,
2021-09-22,0.20926372531625542,0.10098956589312433,1.8105249248861504,,
2021-09-23,0.1586764829095397,0.06878956783610121,1.5305565025315653,,
2021-09-24,0.3147714632782588,0.1430720356977961,1.251869524893443,,
2021-09-25,0.14793605643513283,0.0742541306633772,2.252088230218364,,
2021-09-26,0.18564525112651195,0.09687494904258756,3.2827903917766728,,
2021-09-27,0.1539652251734013,0.07888993495558458,0.48170718188812967,,
2021-09-28,0.18998411211994584,0.09685398596932582,1.3350043407097125,,
2021-09-29,0.14676809258866352,0.0796551465958789,2.093659220000221,,
2021-09-30,0.18543918781164526,0.08700689549645924,4.622252092420146,,
2021-10-01,0.18369006813287442,0.09114458803822913,8.063535712094856,,
2021-10-02,0.07686767259134106,0.0368639643644289,2.261483621044879,,
2021-10-03,0.09173690434836342,0.0445426455678553,2.5095900612806465,,
2021-10-04,0.13726940361426496,0.06780685499828676,3.4234605019184348,,
2021-10-05,0.11564715837532147,0.05186089492923213,1.1885224078465553,,
2021-10-06,0.15121420498617513,0.09424422392951663,2.8973138962146816,,
2021-10-07,0.09373459729919965,0.056355583821841554,3.9933017312055026,,
2021-10-08,0.09281001554823556,0.05409902743561277,2.2491136476947298,,
2021-10-09,0.059768987997642305,0.03946623190580412,0.9290383272353513,,
2021-10-10,0.1006424166765217,0.0564677490015747,0.4342891177070038,,
2021-10-11,0.10085635855254865,0.05696163509439405,1.668944237158096,,
2021-10-12,0.12141417860887137,0.0719241449488731,2.617439001286293,,
2021-10-13,0.11708406605406559,0.06656039442780308,3.3900946345965313,,
2021-10-14,0.08797064684240154,0.0511517818976192,1.7733188206719486,,
2021-10-15,0.1513178969480626,0.08109896918163186,2.404467838275396,,
2021-10-16,0.06461796831261765,0.03783712859568877,0.2957871409109026,,
2021-10-17,0.07327338565322007,0.041188117407703735,1.0422578441793988,,
2021-10-18,0.10375332906956086,0.05671755465363296,1.9604299279885435,,
2021-10-19,0.10616228500757509,0.05689764948780759,1.0981569579459316,,
2021-10-20,0.08628602382673263,0.04160228660583643,1.275309131453083,,
2021-10-21,0.1393233317617925,0.07255406811843644,2.6789687998438896,,
2021-10-22,0.10297469633504108,0.0525251868577605,0.4831880150298611,,
2021-10-23,0.06599120907948323,0.03368082344377249,1.5709619759001088,,
2021-10-24,0.07086964254688928,0.03313662382452133,1.1398934881845906,,
2021-10-25,0.06735257947636328,0.02989070115760639,1.6214020203246566,,
2021-10-26,0.07274064870161193,0.03270710943359586,1.2223528313552052,,
2021-10-27,0.10038875769248526,0.04882890994918594,1.5413024353341709,,
2021-10-28,0.10560540983143073,0.057967262852605006,1.2839304854818765,,
2021-10-29,0.06685166193467439,0.03659681764228653,0.3143583115925479,,
2021-10-30,0.048658931666732824,0.025766813528764806,0.17993607222669847,,
2021-10-31,0.054125404470109,0.026382360306695867,0.35318872125731277,,
2021-11-01,0.07489065215679891,0.03793199513503641,0.6971541146442888,,
2021-11-02,0.06242677110489792,0.03490124000599789,,,
2021-11-03,0.06311136692721986,0.03646538710561776,0.7444756064342698,,
2021-11-04,0.05409664801011717,0.028033790976471226,0.3491306551524093,,
2021-11-05,0.045301298379143866,0.02156932375851159,0.6883036960151854,,
2021-11-06,0.04419214395809182,0.015994253379631687,0.11221909744006263,,
2021-11-07,0.04009236777564664,0.017144057542325567,1.4768358666199088,,
2021-11-08,0.06765484026992756,0.030920433798027343,4.052624616640046,,
2021-11-09,0.05768999663195255,0.026487408975968522,1.912254384125389,,
2021-11-10,0.09373660305765444,0.04748191321115426,3.7633098518310897,,
2021-11-11,0.04993306514059251,0.022176645592574443,0.9641366285833445,,
2021-11-12,0.07123022292649164,0.032116854313119496,0.8342425085660101,,
2021-11-13,0.03381439717992342,0.01512655371259312,0.06250880649225814,,
2021-11-14,0.038713120554951345,0.017434513288320328,1.3733392959780155,,
2021-11-15,0.052933238819343684,0.02156288213907856,1.452797690528447,,
2021-11-16,0.13042210702090565,0.05120991487449864,1.7070343363558684,,
2021-11-17,0.07963322076858384,0.0323202163641064,0.5153253085972177,,
2021-11-18,0.11839897716828003,0.04376706365618173,2.0273129415876743,,
2021-11-19,0.07155601530196724,0.028003393459559947,0.37034583663248716,,
2021-11-20,0.050849605317460626,0.01776893302269623,0.7472647578524578,,
2021-11-21,0.043613158646643335,0.01865450764604928,0.2244332036126214,,
2021-11-22,0.09575872781837709,0.03898970150534399,1.5446604930216177,,
2021-11-23,0.07756813260017914,0.032421387393105024,2.765647754732339,,
2021-11-24,0.05639832987795145,0.020538459556428305,1.4894838749494959,,
